Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords
Q61576,FKB10_MOUSE,Peptidyl-prolyl cis-trans isomerase FKBP10,Mus musculus (Mouse),"endoplasmic reticulum IDA, membrane IDA, endoplasmic reticulum lumen IEA, mitochondrial intermembrane space IDA","GO:0005758, GO:0005783, GO:0016020, GO:0005788","FK506 binding IDA, peptidyl-prolyl cis-trans isomerase activity IDA, calcium ion binding IEA","GO:0005528, GO:0005509, GO:0003755","peptidyl-lysine hydroxylation IMP, collagen fibril organization IMP, peptidyl-proline modification IDA, aorta morphogenesis IMP, wound healing IMP, in utero embryonic development IMP, extracellular matrix assembly IMP","GO:0018208, GO:0035909, GO:0001701, GO:0085029, GO:0030199, GO:0042060, GO:0017185"," Glycoprotein,  Reference proteome,  Rotamase,  Endoplasmic reticulum, Calcium,  Signal,  Isomerase, Phosphoprotein,  Repeat,  Metal-binding"
Q6NZQ2,DDX31_MOUSE,Probable ATP-dependent RNA helicase DDX31,Mus musculus (Mouse),"nucleolus ISS, nucleus IBA, intracellular membrane-bounded organelle ISO, Golgi apparatus ISO","GO:0005634, GO:0005730, GO:0005794, GO:0043231","RNA helicase activity IEA, ATP binding IEA, RNA binding IEA","GO:0003723, GO:0003724, GO:0005524",ribosome biogenesis ISS,GO:0042254,"ATP-binding,  Helicase,  Nucleus, Reference proteome,  RNA-binding,  Nucleotide-binding,  Hydrolase"
Q9WTS2,FT,"Alpha-(1,6)-fucosyltransferase",Mus musculus (Mouse),"Golgi cisterna membrane IEA, integral component of membrane IEA","GO:0032580, GO:0016021","SH3 domain binding IEA, glycoprotein 6-alpha-L-fucosyltransferase activity ISS, alpha-(1->6)-fucosyltransferase activity IMP, transferase activity, transferring glycosyl groups ISA","GO:0016757, GO:0017124, GO:0046921, GO:0008424","protein glycosylation in Golgi IEA, receptor metabolic process IMP, N-glycan processing IMP, cell migration IMP, respiratory gaseous exchange by respiratory system IMP, regulation of gene expression IMP, protein N-linked glycosylation IBA, protein N-linked glycosylation via asparagine ISS, regulation of cellular response to oxidative stress IMP, GDP-L-fucose metabolic process ISS, N-glycan fucosylation IMP, integrin-mediated signaling pathway IMP, transforming growth factor beta receptor signaling pathway IMP","GO:0006491, GO:0043112, GO:0007179, GO:0018279, GO:0007585, GO:0036071, GO:0046368, GO:0016477, GO:0010468, GO:0033578, GO:0007229, GO:0006487, GO:1900407"," Disulfide bond,  Phosphoprotein,  Reference proteome, Signal-anchor,  Transmembrane helix, Membrane,  SH3-binding,  SH3 domain,  Transmembrane, 3D-structure,  Golgi apparatus,  Transferase,  Glycosyltransferase"
P42225,STAT1_MOUSE,Signal transducer and activator of transcription 1,Mus musculus (Mouse),"nucleoplasm ISO, protein-containing complex ISO, nuclear chromatin ISO, nucleus IDA, axon ISS, dendrite ISS, nucleolus ISO, perinuclear region of cytoplasm ISO, cytosol ISO, cytoplasm IDA","GO:0005737, GO:0030424, GO:0005634, GO:0005829, GO:0030425, GO:0000790, GO:0005654, GO:0032991, GO:0005730, GO:0048471","DNA binding ISO, double-stranded DNA binding ISO, nuclear hormone receptor binding ISO, RNA polymerase II cis-regulatory region sequence-specific DNA binding ISO, promoter-specific chromatin binding ISO, CCR5 chemokine receptor binding ISO, DNA-binding transcription factor activity IMP, enzyme binding ISO, DNA-binding transcription factor activity, RNA polymerase II-specific ISO, ubiquitin-like protein ligase binding ISO, identical protein binding ISO, repressing transcription factor binding ISO, RNA polymerase II core promoter sequence-specific DNA binding ISS, sequence-specific DNA binding ISO, histone acetyltransferase binding ISO, tumor necrosis factor receptor binding ISO, histone binding ISO, DNA-binding transcription activator activity, RNA polymerase II-specific IBA, protein homodimerization activity ISS, protein phosphatase 2A binding ISO","GO:0035035, GO:0043565, GO:0003700, GO:0000981, GO:0019899, GO:0035257, GO:0031730, GO:0042802, GO:0070491, GO:0001228, GO:0000978, GO:0003677, GO:0000979, GO:0044389, GO:0005164, GO:0042803, GO:1990841, GO:0042393, GO:0051721, GO:0003690","negative regulation of macrophage fusion IMP, lipopolysaccharide-mediated signaling pathway IDA, negative regulation of transcription by RNA polymerase II ISS, renal tubule development ISS, cellular response to organic cyclic compound ISO, macrophage derived foam cell differentiation ISS, positive regulation of erythrocyte differentiation ISS, regulation of cell population proliferation IBA, defense response IBA, response to cytokine ISS, positive regulation of defense response to virus by host ISO, cytokine-mediated signaling pathway IDA, response to bacterium IDA, type I interferon signaling pathway IMP, blood circulation ISS, negative regulation of I-kappaB kinase/NF-kappaB signaling ISO, positive regulation of mesenchymal cell proliferation ISS, positive regulation of interferon-alpha production ISS, response to nutrient ISO, response to interferon-beta ISO, negative regulation of metanephric nephron tubule epithelial cell differentiation ISS, positive regulation of nitric-oxide synthase biosynthetic process ISO, response to mechanical stimulus ISO, cellular response to interferon-beta ISO, response to drug ISO, receptor signaling pathway via JAK-STAT ISO, metanephric mesenchymal cell proliferation involved in metanephros development ISS, positive regulation of transcription, DNA-templated ISO, response to lipopolysaccharide IDA, metanephric mesenchymal cell differentiation ISS, cellular response to insulin stimulus ISO, positive regulation of cell population proliferation ISO, response to peptide hormone ISS, tumor necrosis factor-mediated signaling pathway ISO, interferon-gamma-mediated signaling pathway IMP, negative regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis ISS, positive regulation of smooth muscle cell proliferation ISS, positive regulation of transcription by RNA polymerase II ISO, cellular response to cytokine stimulus ISO, defense response to virus ISS, negative regulation of endothelial cell proliferation ISO, response to exogenous dsRNA IDA, response to type I interferon IDA, transcription, DNA-templated IMP, negative regulation by virus of viral protein levels in host cell ISO, negative regulation of angiogenesis ISO, activation of cysteine-type endopeptidase activity involved in apoptotic process IMP, cellular response to lipopolysaccharide IMP, response to cAMP ISS, cellular response to interferon-gamma ISO","GO:0051591, GO:0007259, GO:0042127, GO:0060333, GO:0016525, GO:0045648, GO:0051607, GO:0043330, GO:0046725, GO:0045893, GO:0035458, GO:0008015, GO:0048661, GO:0072162, GO:0006351, GO:0072308, GO:0071222, GO:0060337, GO:0034240, GO:0071345, GO:0031663, GO:0061326, GO:0007584, GO:0001937, GO:0000122, GO:0008284, GO:0032496, GO:0006952, GO:0009617, GO:0010742, GO:0033209, GO:0043434, GO:0045944, GO:0019221, GO:0071346, GO:0002230, GO:0035456, GO:0072136, GO:0043124, GO:0003340, GO:0032727, GO:0042493, GO:0051770, GO:0034097, GO:0009612, GO:0006919, GO:0002053, GO:0071407, GO:0032869, GO:0034340","Reference proteome,  Isopeptide bond,  Nucleus, Acetylation,  ADP-ribosylation,  Phosphoprotein,  Transcription,  Methylation,  Activator, Ubl conjugation,  SH2 domain,  Transcription regulation, DNA-binding,  Cytoplasm,  Coiled coil"
Q8BUV8,FT,Protein GPR107,Mus musculus (Mouse),"membrane IBA, Golgi apparatus ISO, integral component of membrane IEA, clathrin-coated vesicle IDA, nucleoplasm ISO, early endosome IDA, plasma membrane IEA","GO:0005794, GO:0005769, GO:0016020, GO:0030136, GO:0005654, GO:0005886, GO:0016021",clathrin heavy chain binding IDA,GO:0032050,clathrin-dependent endocytosis IMP,GO:0072583," Disulfide bond,  Glycoprotein,  Reference proteome,  Transmembrane, Cell membrane,  Golgi apparatus,  Membrane,  Signal, Phosphoprotein, Transmembrane helix"
Q8CB77,ELOA1_MOUSE,Elongin-A,Mus musculus (Mouse),"transcription elongation factor complex ISO, elongin complex IEA, site of DNA damage ISS","GO:0090734, GO:0008023, GO:0070449",,,"transcription elongation from RNA polymerase II promoter ISO, regulation of transcription by RNA polymerase II ISO","GO:0006368, GO:0006357"," Phosphoprotein,  Nucleus, Acetylation,  Reference proteome,  Transcription, Transcription regulation"
P62960,YBOX1_MOUSE,Y-box-binding protein 1 {ECO:0000303|Ref.1},Mus musculus (Mouse),"dendrite ISO, nuclear membrane ISO, U12-type spliceosomal complex ISO, nucleus IGI, neuronal cell body ISO, intracellular membrane-bounded organelle ISO, cytoplasmic stress granule ISS, extracellular exosome ISS, messenger ribonucleoprotein complex ISO, histone pre-mRNA 3'end processing complex IDA, perinuclear region of cytoplasm ISO, cytosol ISO, cytoplasm IDA, ribonucleoprotein complex ISS, CRD-mediated mRNA stability complex ISO","GO:0070062, GO:0031965, GO:1990904, GO:0005737, GO:0071204, GO:0005634, GO:0070937, GO:0043231, GO:0010494, GO:0043025, GO:0005829, GO:0030425, GO:0005689, GO:1990124, GO:0048471","C5-methylcytidine-containing RNA binding ISS, RNA binding ISS, single-stranded DNA binding IDA, p53 binding ISO, sequence-specific DNA binding ISO, sequence-specific double-stranded DNA binding ISO, transcription factor binding ISO, chromatin binding IDA, mRNA binding IDA, nucleic acid binding IBA, GTPase binding ISO, miRNA binding ISS","GO:0062153, GO:0043565, GO:0003729, GO:0003723, GO:0002039, GO:0003697, GO:0008134, GO:0051020, GO:1990837, GO:0003682, GO:0003676, GO:0035198","RNA transport ISS, regulation of gene expression IBA, miRNA transport ISS, negative regulation of cellular senescence IMP, mRNA processing IEA, negative regulation of transcription by RNA polymerase II IDA, CRD-mediated mRNA stabilization ISS, RNA splicing IEA, epidermis development IMP, negative regulation of insulin receptor signaling pathway ISO, negative regulation of striated muscle cell differentiation IDA, embryonic morphogenesis ISS, negative regulation of translation ISS, positive regulation of cell population proliferation ISO, mRNA stabilization ISS, cellular response to interleukin-7 IDA, tRNA transport ISS, in utero embryonic development IMP, negative regulation of apoptotic process ISO, positive regulation of transcription by RNA polymerase II ISO, protein localization to cytoplasmic stress granule ISO, positive regulation of cell division IEA, regulation of transcription, DNA-templated ISS","GO:0017148, GO:0051781, GO:0008544, GO:0043066, GO:0001701, GO:0010468, GO:0000122, GO:0008284, GO:0006397, GO:0046627, GO:0051154, GO:0045944, GO:1990428, GO:0048255, GO:0008380, GO:1903608, GO:0050658, GO:2000773, GO:0098761, GO:0070934, GO:0006355, GO:0048598, GO:0051031","Reference proteome,  Isopeptide bond,  Nucleus, Acetylation,  Phosphoprotein,  Transcription,  Secreted,  mRNA splicing,  Ubl conjugation,  Activator,  Mitogen, mRNA processing, Transcription regulation,  Repressor,  DNA-binding,  RNA-binding,  Cytoplasm"
P29351,PTN6_MOUSE,Tyrosine-protein phosphatase non-receptor type 6,Mus musculus (Mouse),"nucleus ISO, cytosol TAS, protein-containing complex ISO, alpha-beta T cell receptor complex IDA, nucleolus ISO, cytoplasm ISO, cell-cell junction IDA, nucleoplasm ISO","GO:0005911, GO:0042105, GO:0005737, GO:0005634, GO:0005829, GO:0005654, GO:0032991, GO:0005730","cell adhesion molecule binding IPI, protein tyrosine phosphatase activity IDA, SH3 domain binding IDA, protein kinase binding ISO, SH2 domain binding IDA, phosphorylation-dependent protein binding ISO, transmembrane receptor protein tyrosine phosphatase activity ISS, phosphotyrosine residue binding IPI, natural killer cell lectin-like receptor binding ISO","GO:0042169, GO:0001784, GO:0046703, GO:0017124, GO:0019901, GO:0004725, GO:0140031, GO:0005001, GO:0050839","platelet aggregation IMP, negative regulation of MAPK cascade IMP, hematopoietic progenitor cell differentiation IMP, regulation of B cell differentiation IMP, negative regulation of MAP kinase activity IMP, cytokine-mediated signaling pathway TAS, negative regulation of tumor necrosis factor production IGI, B cell receptor signaling pathway IMP, natural killer cell mediated cytotoxicity IMP, regulation of ERK1 and ERK2 cascade ISS, protein dephosphorylation IDA, megakaryocyte development IMP, negative regulation of T cell receptor signaling pathway IMP, intracellular signal transduction IDA, regulation of G1/S transition of mitotic cell cycle ISO, negative regulation of peptidyl-tyrosine phosphorylation IMP, positive regulation of phosphatidylinositol 3-kinase signaling ISO, epididymis development IMP, positive regulation of cell population proliferation ISO, abortive mitotic cell cycle IMP, regulation of release of sequestered calcium ion into cytosol IGI, negative regulation of T cell proliferation IMP, platelet formation IGI, cell differentiation ISS, peptidyl-tyrosine dephosphorylation ISO, peptidyl-tyrosine phosphorylation ISO, positive regulation of cell adhesion mediated by integrin IMP, negative regulation of interleukin-6 production IGI, negative regulation of humoral immune response mediated by circulating immunoglobulin IMP","GO:1905867, GO:0045577, GO:0043407, GO:0030154, GO:0033630, GO:0033277, GO:0030220, GO:0032720, GO:0042130, GO:0002244, GO:2000045, GO:0043409, GO:0051279, GO:0042267, GO:0070527, GO:0050860, GO:0032715, GO:0008284, GO:0006470, GO:0035335, GO:0019221, GO:0070372, GO:0035855, GO:0050853, GO:0018108, GO:0035556, GO:0002924, GO:0050732, GO:0014068","Reference proteome,  Phosphoprotein,  Nucleus,  Protein phosphatase,  Direct protein sequencing, Alternative splicing,  SH2 domain,  Hydrolase,  Repeat, Disease variant,  Cytoplasm"
Q8BJD1,ITIH5_MOUSE,Inter-alpha-trypsin inhibitor heavy chain H5,Mus musculus (Mouse),collagen-containing extracellular matrix HDA,GO:0062023,serine-type endopeptidase inhibitor activity IEA,GO:0004867,hyaluronan metabolic process IEA,GO:0030212," Reference proteome,  Secreted, Serine protease inhibitor,  Protease inhibitor, Glycoprotein,  Signal"
Q8K0E8,FT,Fibrinogen beta chain,Mus musculus (Mouse),"blood microparticle ISO, platelet alpha granule ISO, synapse IDA, endoplasmic reticulum ISO, collagen-containing extracellular matrix HDA, fibrinogen complex ISO, cytoplasm ISO, cell surface ISO, external side of plasma membrane ISO, extracellular space ISO, cell cortex IDA","GO:0009897, GO:0005577, GO:0062023, GO:0031091, GO:0005737, GO:0045202, GO:0005783, GO:0005615, GO:0005938, GO:0009986, GO:0072562","structural molecule activity ISO, signaling receptor binding IBA, chaperone binding ISO, cell adhesion molecule binding IEA","GO:0005102, GO:0050839, GO:0051087, GO:0005198","protein polymerization ISO, cellular response to leptin stimulus IEA, negative regulation of endothelial cell apoptotic process ISO, plasminogen activation ISO, positive regulation of peptide hormone secretion ISO, cellular response to interleukin-1 IEA, fibrinolysis ISO, negative regulation of extrinsic apoptotic signaling pathway via death domain receptors ISO, cell adhesion IBA, cell-matrix adhesion ISO, positive regulation of ERK1 and ERK2 cascade ISO, platelet aggregation ISO, positive regulation of exocytosis ISO, positive regulation of protein secretion ISO, blood coagulation, fibrin clot formation ISO, response to calcium ion ISO, positive regulation of vasoconstriction ISO, adaptive immune response IEA, induction of bacterial agglutination ISO, cellular protein-containing complex assembly ISO, innate immune response IEA, positive regulation of heterotypic cell-cell adhesion ISO","GO:0007155, GO:0044320, GO:0045087, GO:0071347, GO:0042730, GO:0034116, GO:0051592, GO:0072378, GO:0002250, GO:2000352, GO:0050714, GO:0070374, GO:0070527, GO:0043152, GO:0034622, GO:0090277, GO:0045921, GO:0045907, GO:0031639, GO:0007160, GO:1902042, GO:0051258"," Disulfide bond,  Reference proteome, Adaptive immunity,  Immunity, Secreted,  Innate immunity,  Blood coagulation, Glycoprotein,  Signal,  Hemostasis,  Coiled coil"
O08677,FT,Kininogen-1,Mus musculus (Mouse),"extracellular space ISO, collagen-containing extracellular matrix HDA, extracellular region IBA","GO:0005576, GO:0062023, GO:0005615","endopeptidase inhibitor activity IBA, signaling receptor binding ISO, cysteine-type endopeptidase inhibitor activity ISO","GO:0005102, GO:0004866, GO:0004869","inflammatory response IEA, negative regulation of blood coagulation IBA, negative regulation of endopeptidase activity IBA, blood coagulation IEA, vasodilation IEA, positive regulation of cytosolic calcium ion concentration IBA","GO:0042311, GO:0030195, GO:0006954, GO:0007204, GO:0010951, GO:0007596","Disulfide bond,  Glycoprotein,  Inflammatory response,  Reference proteome,  Repeat,  Secreted,  Thiol protease inhibitor,  Blood coagulation,  Direct protein sequencing,  Protease inhibitor, Signal, Alternative splicing,  Vasoactive,  Vasodilator, Phosphoprotein,  Hemostasis"
