,Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords,Biological Process Label,Molecular Function Label,Cellular Component Label
180,Q8BFR4,GNS_MOUSE,N-acetylglucosamine-6-sulfatase,Mus musculus (Mouse),lysosome IDA,GO:0005764,"N-acetylglucosamine-6-sulfatase activity ISO, sulfuric ester hydrolase activity ISO, sulfate binding ISO, metal ion binding IEA, glycosaminoglycan binding ISO","GO:0043199, GO:0005539, GO:0046872, GO:0008484, GO:0008449",glycosaminoglycan metabolic process IEA,GO:0030203,"Reference proteome,  Signal,  Lysosome,  Hydrolase,  Glycoprotein,  Metal-binding, Calcium,  Phosphoprotein",GO:0008152,"GO:0005488, GO:0003824","GO:0043227, GO:0043229"
181,Q8BFW4,TRI65_MOUSE,Tripartite motif-containing protein 65,Mus musculus (Mouse),"cytosol ISO, nucleoplasm ISO","GO:0005829, GO:0005654",zinc ion binding IEA,GO:0008270,positive regulation of autophagy ISS,GO:0010508," Zinc-finger,  Reference proteome, Phosphoprotein,  Zinc,  Alternative splicing,  Metal-binding,  Coiled coil, Acetylation",GO:0065007,GO:0005488,
182,Q8BFZ2,PLPR1_MOUSE,Phospholipid phosphatase-related protein type 1 {ECO:0000250|UniProtKB:Q8TBJ4},Mus musculus (Mouse),"integral component of plasma membrane IBA, nucleoplasm ISO","GO:0005887, GO:0005654","phosphatase activity IBA, phosphatidate phosphatase activity IBA, lipid phosphatase activity IBA","GO:0008195, GO:0016791, GO:0042577","nervous system development ISO, phospholipid metabolic process IBA, signal transduction IBA, phospholipid dephosphorylation IBA","GO:0007399, GO:0006644, GO:0007165, GO:0046839","Alternative splicing, Reference proteome,  Membrane,  Transmembrane,  Glycoprotein,  Transmembrane helix,  Phosphoprotein","GO:0009987, GO:0065007, GO:0032502, GO:0008152",GO:0003824,GO:0031224
183,Q8BG16,S6A15_MOUSE,Sodium-dependent neutral amino acid transporter B(0)AT2,Mus musculus (Mouse),"plasma membrane IBA, integral component of plasma membrane IEA","GO:0005886, GO:0005887",proline,GO:0005298,"neutral amino acid transport IDA, neurotransmitter transport IEA, proline transport IDA, sodium ion transmembrane transport IBA, leucine transport IDA","GO:0015820, GO:0015804, GO:0006836, GO:0015824, GO:0035725","Neurotransmitter transport,  Membrane,  Ion transport,  Transmembrane,  Glycoprotein, Amino-acid transport, Sodium transport,  Transmembrane helix,  Symport,  Transport,  Reference proteome,  Phosphoprotein,  Sodium","GO:0051179, GO:0009987",GO:0005215,GO:0031224
184,Q8BG36,DMRT2_MOUSE,"Doublesex- and mab-3-related transcription factor 2 {ECO:0000250|UniProtKB:Q9Y5R5, ECO:0000312|EMBL:AAN77205.1}",Mus musculus (Mouse),nucleus ISO,GO:0005634,"DNA-binding transcription activator activity, RNA polymerase II-specific IMP, DNA-binding transcription factor activity IBA, metal ion binding IEA, RNA polymerase II transcription regulatory region sequence-specific DNA binding IDA, sequence-specific DNA binding IDA","GO:0000977, GO:0046872, GO:0003700, GO:0043565, GO:0001228","sex differentiation IBA, regulation of somitogenesis IMP, positive regulation of transcription by RNA polymerase II IMP, regulation of transcription by RNA polymerase II IBA, positive regulation of myotome development IMP, embryonic skeletal system development IMP","GO:2000287, GO:0014807, GO:0007548, GO:0045944, GO:0048706, GO:0006357","Transcription regulation,  Transcription,  Nucleus,  Zinc, DNA-binding,  Metal-binding,  Reference proteome","GO:0065007, GO:0032502, GO:0022414","GO:0005488, GO:0140110","GO:0043227, GO:0043229"
185,Q8BG48,ST17B_MOUSE,Serine/threonine-protein kinase 17B,Mus musculus (Mouse),"nucleus ISS, plasma membrane IEA, actin cytoskeleton ISO, endoplasmic reticulum-Golgi intermediate compartment IEA","GO:0005793, GO:0005886, GO:0015629, GO:0005634","ATP binding ISS, protein kinase activity ISS, protein serine/threonine kinase activity ISS","GO:0004672, GO:0005524, GO:0004674","apoptotic process ISO, intracellular signal transduction ISS, positive regulation of apoptotic process IBA, positive regulation of fibroblast apoptotic process ISS, protein autophosphorylation ISS, protein phosphorylation ISS, programmed cell death ISO","GO:0046777, GO:0006468, GO:0012501, GO:2000271, GO:0035556, GO:0043065, GO:0006915","Apoptosis,  Kinase,  Nucleus, Serine/threonine-protein kinase,  Transferase,  Membrane, Nucleotide-binding,  Cell membrane,  ATP-binding,  Reference proteome,  Phosphoprotein","GO:0009987, GO:0065007, GO:0008152","GO:0003824, GO:0005488","GO:0043227, GO:0043228, GO:0043229"
186,Q8BGT5,ALAT2_MOUSE,Alanine aminotransferase 2,Mus musculus (Mouse),"mitochondrion HDA, extracellular space ISO","GO:0005615, GO:0005739","L-alanine, pyridoxal phosphate binding IEA","GO:0030170, GO:0004021","L-alanine catabolic process IEA, L-alanine metabolic process ISS, 2-oxoglutarate metabolic process ISS, positive regulation of gluconeogenesis ISO, biosynthetic process IEA","GO:0006103, GO:0045722, GO:0042853, GO:0009058, GO:0042851"," Reference proteome,  Pyridoxal phosphate, Acetylation,  Aminotransferase, Transferase","GO:0009987, GO:0065007, GO:0008152","GO:0005488, GO:0003824","GO:0043227, GO:0043229"
187,Q8BH01,TMCO3_MOUSE,Transmembrane and coiled-coil domain-containing protein 3,Mus musculus (Mouse),integral component of membrane IEA,GO:0016021,solute,GO:0015299,,,"Alternative splicing,  Antiport,  Signal, Membrane,  Ion transport,  Transmembrane,  Glycoprotein,  Transmembrane helix, Transport,  Coiled coil,  Reference proteome",,GO:0005215,GO:0031224
188,Q8BH49,SESQ1_MOUSE,Sesquipedalian-1,Mus musculus (Mouse),"clathrin-coated vesicle ISO, trans-Golgi network ISO, recycling endosome ISO, cytosol IEA, early endosome ISO","GO:0005802, GO:0005829, GO:0005769, GO:0030136, GO:0055037",protein homodimerization activity ISO,GO:0042803,"receptor recycling ISO, retrograde transport, endosome to Golgi ISO, endosome organization ISO","GO:0042147, GO:0007032, GO:0001881","Reference proteome,  Golgi apparatus,  Endosome, Cytoplasmic vesicle,  Phosphoprotein","GO:0009987, GO:0051179, GO:0008152",GO:0005488,"GO:0043227, GO:0031984"
189,Q8BHJ6,SERC5_MOUSE,Serine incorporator 5,Mus musculus (Mouse),"plasma membrane ISS, integral component of membrane IEA, myelin sheath IDA, Golgi apparatus IDA, centrosome ISO, intracellular membrane-bounded organelle ISO, cytosol ISO, membrane IBA","GO:0016021, GO:0005794, GO:0005886, GO:0043231, GO:0005829, GO:0005813, GO:0043209, GO:0016020",,,"innate immune response ISS, detection of virus ISS, positive regulation of serine C-palmitoyltransferase activity ISS, phospholipid biosynthetic process IEA, myelination IDA, phosphatidylserine metabolic process ISS, positive regulation of CDP-diacylglycerol-serine O-phosphatidyltransferase activity ISS, defense response to virus ISS, sphingolipid metabolic process IEA","GO:0045087, GO:0042552, GO:0009597, GO:0051607, GO:0006658, GO:1904219, GO:0008654, GO:1904222, GO:0006665"," Innate immunity, Antiviral defense,  Membrane,  Phospholipid biosynthesis,  Cell membrane,  Glycoprotein, Lipid biosynthesis, Phospholipid metabolism,  Transmembrane, Transmembrane helix,  Immunity,  Reference proteome,  Lipid metabolism","GO:0044419, GO:0009987, GO:0065007, GO:0002376, GO:0050896, GO:0008152",,"GO:0043227, GO:0005815, GO:0031224, GO:0043229"
190,Q8BI79,CCD40_MOUSE,Coiled-coil domain-containing protein 40 {ECO:0000305},Mus musculus (Mouse),"axoneme ISO, extracellular region IEA, cytoplasm IDA, cilium IDA, motile cilium IDA","GO:0031514, GO:0005929, GO:0005576, GO:0005737, GO:0005930",,,"determination of pancreatic left/right asymmetry ISO, protein localization to cilium IMP, axoneme assembly IMP, heart looping ISO, inner dynein arm assembly ISO, determination of digestive tract left/right asymmetry ISO, axonemal dynein complex assembly ISS, regulation of cilium beat frequency ISO, cilium movement IMP, determination of left/right symmetry IGI, determination of liver left/right asymmetry ISO, motile cilium assembly ISO, lung development IMP, epithelial cilium movement involved in determination of left/right asymmetry IMP, flagellated sperm motility ISO, epithelial cilium movement involved in extracellular fluid movement ISO","GO:0007368, GO:0035469, GO:0071910, GO:0036159, GO:0071907, GO:0044458, GO:0003356, GO:0003341, GO:0070286, GO:0060287, GO:0061512, GO:0035082, GO:0003351, GO:0001947, GO:0030317, GO:0030324","Alternative splicing,  Primary ciliary dyskinesia, Cytoplasm,  Cilium,  Ciliopathy,  Cell projection,  Coiled coil,  Reference proteome,  Phosphoprotein","GO:0009987, GO:0032501, GO:0065007, GO:0040011, GO:0032502, GO:0051179, GO:0022414",,"GO:0005929, GO:0042995"
191,Q8BI99,ZN879_MOUSE,Zinc finger protein 879,Mus musculus (Mouse),nucleus IBA,GO:0005634,"metal ion binding IEA, DNA-binding transcription factor activity, RNA polymerase II-specific IBA, RNA polymerase II cis-regulatory region sequence-specific DNA binding IBA","GO:0000981, GO:0046872, GO:0000978",regulation of transcription by RNA polymerase II IBA,GO:0006357," Zinc-finger,  Nucleus,  Repeat, Transcription,  Zinc, DNA-binding,  Metal-binding,  Reference proteome,  Transcription regulation",GO:0065007,"GO:0005488, GO:0140110","GO:0043227, GO:0043229"
192,Q8BIJ7,RUFY1_MOUSE,RUN and FYVE domain-containing protein 1,Mus musculus (Mouse),"nuclear speck ISO, intracellular membrane-bounded organelle ISO, cytoplasm IDA, early endosome membrane IEA, endosome ISO","GO:0031901, GO:0043231, GO:0016607, GO:0005768, GO:0005737","identical protein binding ISO, metal ion binding IEA, SH3 domain binding ISO, lipid binding IEA, SH2 domain binding ISO","GO:0042169, GO:0046872, GO:0008289, GO:0042802, GO:0017124","protein transport IDA, regulation of endocytosis IDA, small GTPase mediated signal transduction IDA, endocytosis IEA","GO:0015031, GO:0030100, GO:0007264, GO:0006897","Coiled coil,  Zinc-finger,  Endocytosis,  Cytoplasm,  Endosome,  Membrane, Transport,  Zinc, Metal-binding,  Reference proteome,  Phosphoprotein,  Lipid-binding,  Protein transport","GO:0051179, GO:0065007, GO:0009987",GO:0005488,"GO:0043227, GO:0031090, GO:0016604, GO:0043229"
193,Q8BJQ2,UBP1_MOUSE,Ubiquitin carboxyl-terminal hydrolase 1,Mus musculus (Mouse),"cytosol IBA, nucleus ISS, nucleoplasm ISO","GO:0005634, GO:0005829, GO:0005654","thiol-dependent ubiquitin-specific protease activity ISS, peptidase activity ISO, cysteine-type endopeptidase activity IBA","GO:0004197, GO:0008233, GO:0004843","skeletal system development IMP, DNA repair IEA, ubiquitin-dependent protein catabolic process IEA, monoubiquitinated protein deubiquitination ISS, response to UV ISS, regulation of DNA repair ISS, protein deubiquitination ISS","GO:0016579, GO:0006511, GO:0006281, GO:0001501, GO:0035520, GO:0009411, GO:0006282"," Nucleus,  Hydrolase,  DNA damage, Autocatalytic cleavage,  Thiol protease, Phosphoprotein, Ubl conjugation,  DNA repair,  Ubl conjugation pathway,  Reference proteome,  Protease","GO:0009987, GO:0065007, GO:0050896, GO:0032502, GO:0008152",GO:0003824,"GO:0043227, GO:0043229"
194,Q8BKX6,SMG1_MOUSE,Serine/threonine-protein kinase SMG1,Mus musculus (Mouse),"nucleoplasm ISO, TORC1 complex IBA, cytoplasm ISO, TORC2 complex IBA, nucleus ISO","GO:0005634, GO:0031932, GO:0005737, GO:0031931, GO:0005654","protein serine/threonine kinase activity ISO, metal ion binding IEA, ATP binding IEA, telomeric DNA binding ISO","GO:0005524, GO:0046872, GO:0042162, GO:0004674","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay ISO, DNA repair IEA, regulation of response to DNA damage stimulus ISO, negative regulation of autophagy IBA, regulation of telomere maintenance ISO, peptidyl-serine phosphorylation ISO, phosphatidylinositol phosphorylation ISO, protein autophosphorylation ISO, TORC1 signaling IBA, negative regulation of macroautophagy IBA","GO:0046777, GO:0032204, GO:0006281, GO:0000184, GO:0010507, GO:0016242, GO:0018105, GO:0038202, GO:2001020, GO:0046854"," Nucleus,  Kinase,  Reference proteome,  DNA damage,  Cytoplasm, Phosphoprotein, Direct protein sequencing,  Alternative splicing,  ATP-binding,  Manganese, Metal-binding,  Nucleotide-binding,  DNA repair, Acetylation,  Nonsense-mediated mRNA decay,  Serine/threonine-protein kinase, Transferase","GO:0009987, GO:0065007, GO:0050896, GO:0008152","GO:0005488, GO:0003824","GO:0043227, GO:0140535, GO:0043229"
195,Q8BL74,TF3C2_MOUSE,General transcription factor 3C polypeptide 2,Mus musculus (Mouse),"transcription factor TFIIIC complex ISO, nucleoplasm ISO","GO:0000127, GO:0005654",,,transcription by RNA polymerase III ISO,GO:0006383,"Nucleus,  Transcription,  Repeat,  Reference proteome,  Phosphoprotein, WD repeat","GO:0009987, GO:0008152",,GO:0005667
196,Q8BMB3,IF4E2_MOUSE,Eukaryotic translation initiation factor 4E type 2 {ECO:0000303|PubMed:15153109},Mus musculus (Mouse),"eukaryotic translation initiation factor 4F complex IBA, mRNA cap binding complex ISS, P-body ISS, cytoplasm ISS","GO:0005845, GO:0005737, GO:0000932, GO:0016281","ubiquitin protein ligase binding ISO, translation initiation factor activity IBA, RNA 7-methylguanosine cap binding IBA","GO:0003743, GO:0031625, GO:0000340","in utero embryonic development IMP, gene silencing by RNA IEA, positive regulation of miRNA mediated inhibition of translation ISS, negative regulation of translation ISO","GO:1905618, GO:0031047, GO:0017148, GO:0001701"," Ubl conjugation,  Reference proteome,  Cytoplasm,  Isopeptide bond, RNA-mediated gene silencing,  Translation regulation, Acetylation,  Phosphoprotein, Protein biosynthesis,  Initiation factor,  RNA-binding","GO:0065007, GO:0032501, GO:0032502, GO:0009987","GO:0005488, GO:0045182","GO:0140535, GO:0043228, GO:0099080, GO:0043229, GO:0034518"
197,Q8BND3,WDR35_MOUSE,WD repeat-containing protein 35 {ECO:0000305},Mus musculus (Mouse),"axoneme IDA, ciliary basal body IDA, cytoplasm ISO, centrosome IDA, intraciliary transport particle A IDA","GO:0036064, GO:0005737, GO:0005813, GO:0005930, GO:0030991",,,"intraciliary retrograde transport ISO, cellular response to glucose stimulus IEA, protein localization to cilium ISO, liver regeneration IEA, response to lipopolysaccharide IEA, cellular response to leukemia inhibitory factor IEP, cellular response to tumor necrosis factor ISO, negative regulation of blood vessel diameter ISO, positive regulation of cysteine-type endopeptidase activity involved in apoptotic process ISO, negative regulation of nitric oxide biosynthetic process ISO, cellular response to paclitaxel IEA, cilium assembly IMP, response to toxic substance IEA, negative regulation of gene expression ISO, positive regulation of apoptotic process ISO, positive regulation of release of cytochrome c from mitochondria ISO, intraciliary transport ISO","GO:0035721, GO:0032496, GO:0010629, GO:0090200, GO:0009636, GO:0060271, GO:0071356, GO:0043280, GO:1905705, GO:0061512, GO:0097421, GO:0097756, GO:0071333, GO:1990830, GO:0045019, GO:0043065, GO:0042073","Cilium biogenesis/degradation, Alternative splicing,  Reference proteome,  Cilium,  Cytoplasm, Repeat,  WD repeat,  Cell projection,  Cytoskeleton","GO:0009987, GO:0065007, GO:0050896, GO:0032502, GO:0051179",,GO:0005815
198,Q8BP56,PGGHG_MOUSE,Protein-glucosylgalactosylhydroxylysine glucosidase {ECO:0000250|UniProtKB:Q32M88},Mus musculus (Mouse),cytosol ISO,GO:0005829,"protein-glucosylgalactosylhydroxylysine glucosidase activity ISO, hydrolase activity, hydrolyzing O-glycosyl compounds IBA","GO:0047402, GO:0004553",carbohydrate metabolic process ISO,GO:0005975,"Alternative splicing,  Reference proteome,  Hydrolase,  Glycosidase",GO:0008152,GO:0003824,
199,Q8BPM0,DAAM1_MOUSE,Disheveled-associated activator of morphogenesis 1,Mus musculus (Mouse),"stress fiber IDA, ciliary basal body ISO, motile cilium ISO, cytosol ISO, plasma membrane ISO","GO:0031514, GO:0036064, GO:0005886, GO:0005829, GO:0001725","Rho GTPase binding IEA, identical protein binding ISO, actin binding IEA","GO:0042802, GO:0003779, GO:0017048","actin cytoskeleton organization IEA, Wnt signaling pathway IEA","GO:0016055, GO:0030036","Cytoplasm,  Reference proteome, Wnt signaling pathway, Actin-binding,  Alternative splicing,  Cell projection,  Coiled coil,  Cytoskeleton,  Phosphoprotein","GO:0009987, GO:0065007",GO:0005488,"GO:0005815, GO:0042995, GO:0005929, GO:0032432, GO:0042641"
200,Q8BTH8,KC1G1_MOUSE,Casein kinase I isoform gamma-1,Mus musculus (Mouse),"nucleus IBA, cytosol ISO, cytoplasm IBA, plasma membrane IBA","GO:0005886, GO:0005829, GO:0005737, GO:0005634","protein serine/threonine kinase activity ISO, ATP binding IEA","GO:0005524, GO:0004674","Wnt signaling pathway IBA, positive regulation of canonical Wnt signaling pathway IBA, protein phosphorylation ISO, peptidyl-serine phosphorylation ISO, endocytosis IBA, protein autophosphorylation ISO","GO:0006468, GO:0046777, GO:0006897, GO:0016055, GO:0018105, GO:0090263","Reference proteome,  Kinase, Wnt signaling pathway,  Transferase,  Cytoplasm,  Nucleotide-binding, ATP-binding,  Phosphoprotein,  Serine/threonine-protein kinase","GO:0009987, GO:0065007, GO:0051179, GO:0008152","GO:0005488, GO:0003824","GO:0043227, GO:0043229"
201,Q8BU33,HACL2_MOUSE,2-hydroxyacyl-CoA lyase 2,Mus musculus (Mouse),"integral component of membrane IEA, endoplasmic reticulum membrane ISS, acetolactate synthase complex IBA","GO:0005948, GO:0016021, GO:0005789","acetolactate synthase activity IBA, flavin adenine dinucleotide binding IBA, magnesium ion binding IEA, lyase activity IEA, thiamine pyrophosphate binding IEA","GO:0030976, GO:0016829, GO:0003984, GO:0000287, GO:0050660","valine biosynthetic process IBA, fatty acid alpha-oxidation ISS, isoleucine biosynthetic process IBA","GO:0009099, GO:0009097, GO:0001561","Alternative splicing,  Thiamine pyrophosphate, Phosphoprotein,  Membrane,  Transmembrane, Transmembrane helix,  Magnesium,  Lyase,  Metal-binding,  Reference proteome, Lipid metabolism,  Fatty acid metabolism,  Endoplasmic reticulum","GO:0009987, GO:0008152","GO:0005488, GO:0003824","GO:0031090, GO:1902494, GO:0031224"
