Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords
O60779_MOUSE,S19A2_HUMAN,Thiamine transporter 1,Homo sapiens (Human),"plasma membrane IDA, integral component of membrane NAS","GO:0016021, GO:0005886","thiamine transmembrane transporter activity IDA, folic acid transmembrane transporter activity NAS","GO:0008517, GO:0015234","thiamine-containing compound metabolic process TAS, transmembrane transport IBA, thiamine transport IBA, thiamine transmembrane transport ISS","GO:0071934, GO:0055085, GO:0015888, GO:0042723"," Alternative splicing,  Transmembrane, Acetylation,  Cell membrane,  Deafness,  Glycoprotein,  Reference proteome,  Membrane, Transport, Phosphoprotein, Diabetes mellitus,  Disease mutation,  Transmembrane helix"
Q07666_MOUSE,KHDR1_HUMAN,"KH domain-containing, RNA-binding, signal transduction-associated protein 1",Homo sapiens (Human),"cytoplasm IDA, nucleoplasm IDA, membrane IDA, cytosol TAS, Grb2-Sos complex IEA, protein-containing complex IDA, nucleus IDA","GO:0005737, GO:0005634, GO:0070618, GO:0016020, GO:0005654, GO:0032991, GO:0005829","mRNA binding IBA, poly(A) binding IDA, protein-containing complex binding IEA, SH2 domain binding IDA, DNA binding TAS, protein domain specific binding IPI, poly(U) RNA binding IDA, SH3 domain binding IDA, signaling adaptor activity IDA, protein tyrosine kinase binding IPI, RNA binding IDA, identical protein binding IDA","GO:0042802, GO:0008266, GO:0042169, GO:1990782, GO:0035591, GO:0003677, GO:0003723, GO:0008143, GO:0044877, GO:0003729, GO:0019904, GO:0017124","regulation of RNA export from nucleus ISS, negative regulation of transcription, DNA-templated ISS, G1/S transition of mitotic cell cycle TAS, positive regulation of translational initiation IDA, spermatogenesis IEA, G2/M transition of mitotic cell cycle ISS, negative regulation of transcription by RNA polymerase II IEA, positive regulation of RNA export from nucleus IDA, T cell receptor signaling pathway IDA, mRNA processing TAS, regulation of alternative mRNA splicing, via spliceosome IDA","GO:0006397, GO:0046831, GO:0050852, GO:0000086, GO:0046833, GO:0045948, GO:0000122, GO:0000381, GO:0000082, GO:0007283, GO:0045892"," Alternative splicing,  Nucleus,  Transcription regulation,  Cell cycle,  Phosphoprotein,  Reference proteome, Direct protein sequencing, mRNA processing, SH3-binding,  Membrane,  Methylation,  RNA-binding,  Ubl conjugation, 3D-structure,  Cytoplasm,  Isopeptide bond,  Acetylation,  Transcription"
Q923W4_MOUSE,HDGR3_RAT,Hepatoma-derived growth factor-related protein 3,Rattus norvegicus (Rat),"nucleus ISS, cytosol ISS, nucleoplasm IEA, cytoplasm ISO","GO:0005634, GO:0005737, GO:0005654, GO:0005829","tubulin binding ISS, double-stranded DNA binding IBA, growth factor activity IEA, transcription coregulator activity IBA, microtubule binding ISS","GO:0003712, GO:0015631, GO:0003690, GO:0008083, GO:0008017","negative regulation of microtubule depolymerization ISS, regulation of transcription by RNA polymerase II IBA, neuron projection development ISS, microtubule polymerization ISS","GO:0046785, GO:0006357, GO:0007026, GO:0031175"," Nucleus,  Reference proteome, Growth factor,  Phosphoprotein"
P97434_MOUSE,MPRIP_MOUSE,Myosin phosphatase Rho-interacting protein,Mus musculus (Mouse),"stress fiber ISO, actin cytoskeleton ISO, cytosol ISO","GO:0015629, GO:0001725, GO:0005829",actin filament binding IBA,GO:0051015,"maintenance of protein location in cell ISO, negative regulation of myosin-light-chain-phosphatase activity ISO, actin filament organization IBA, positive regulation of protein phosphorylation ISO","GO:0032507, GO:0001934, GO:0035509, GO:0007015"," Alternative splicing,  Reference proteome, Actin-binding,  Repeat,  Cytoskeleton, Phosphoprotein,  Cytoplasm,  Coiled coil"
P97822_MOUSE,AN32E_MOUSE,Acidic leucine-rich nuclear phosphoprotein 32 family member E,Mus musculus (Mouse),"cytoplasm IDA, cytoplasmic vesicle IDA, Swr1 complex ISS, nucleus IDA","GO:0000812, GO:0005737, GO:0005634, GO:0031410","histone binding ISS, phosphatase inhibitor activity IDA","GO:0019212, GO:0042393","regulation of apoptotic process IBA, histone exchange ISS","GO:0042981, GO:0043486"," Alternative splicing,  Nucleus,  Leucine-rich repeat,  Chromatin regulator,  Phosphoprotein, Acetylation,  Ubl conjugation,  Repeat, Cytoplasm,  Isopeptide bond, Reference proteome,  Chaperone"
A3KQQ9_MOUSE,SCG3_DANRE,Secretogranin-3,Danio rerio (Zebrafish) (Brachydanio rerio),"secretory granule membrane IBA, transport vesicle membrane IEA, extracellular region IEA","GO:0005576, GO:0030658, GO:0030667",,,protein localization to secretory granule IBA,GO:0033366," Signal,  Membrane,  Cytoplasmic vesicle, Reference proteome,  Secreted, Cleavage on pair of basic residues"
Q55BF5_MOUSE,SF3B5_DICDI,Splicing factor 3B subunit 5,Dictyostelium discoideum (Slime mold),"nucleus ISS, precatalytic spliceosome IBA, U2-type precatalytic spliceosome ISS, U2 snRNP ISS","GO:0071005, GO:0071011, GO:0005634, GO:0005686",,,"mRNA splicing, via spliceosome ISS",GO:0000398," Nucleus,  Spliceosome,  Reference proteome, mRNA processing,  mRNA splicing"
O49303_MOUSE,CAR8_ARATH,Protein C2-DOMAIN ABA-RELATED 8 {ECO:0000303|PubMed:25465408},Arabidopsis thaliana (Mouse-ear cress),"nucleus ISS, cytosol HDA, plasma membrane IDA","GO:0005886, GO:0005634, GO:0005829","metal ion binding IEA, phospholipid binding ISS, GTPase activator activity ISS","GO:0005096, GO:0046872, GO:0005543","positive regulation of abscisic acid-activated signaling pathway ISS, positive regulation of GTPase activity ISS, abscisic acid-activated signaling pathway IEA","GO:0009789, GO:0043547, GO:0009738"," Nucleus, GTPase activation,  Cell membrane, Abscisic acid signaling pathway,  Lipid-binding,  Membrane,  Metal-binding, Reference proteome,  Calcium,  Acetylation"
O88533_MOUSE,DDC_MOUSE,Aromatic-L-amino-acid decarboxylase,Mus musculus (Mouse),"neuronal cell body ISO, cytoplasm IDA, synaptic vesicle ISO, axon ISO","GO:0030424, GO:0043025, GO:0005737, GO:0008021","pyridoxal phosphate binding ISO, amino acid binding ISO, protein domain specific binding ISO, L-dopa decarboxylase activity ISO, carboxy-lyase activity IBA, aromatic-L-amino-acid decarboxylase activity IDA, enzyme binding ISO","GO:0004058, GO:0019899, GO:0016597, GO:0016831, GO:0036468, GO:0030170, GO:0019904","aminergic neurotransmitter loading into synaptic vesicle ISO, isoquinoline alkaloid metabolic process IEA, response to pyrethroid IEA, multicellular organism aging IEA, cellular amino acid metabolic process IEA, phytoalexin metabolic process IEA, dopamine biosynthetic process ISO, response to toxic substance IDA, cellular response to growth factor stimulus IEA, catecholamine metabolic process IBA, cellular response to drug IEA, cellular response to alkaloid IEA, circadian rhythm IEA, serotonin biosynthetic process ISO","GO:0009636, GO:0035690, GO:0015842, GO:0010259, GO:0042427, GO:0006584, GO:0052314, GO:0046684, GO:0006520, GO:0033076, GO:0071363, GO:0071312, GO:0007623, GO:0042416","Pyridoxal phosphate, Acetylation,  Reference proteome,  Catecholamine biosynthesis,  Repeat,  Lyase,  Decarboxylase"
G3V6S8_MOUSE,SRSF6_RAT,Serine/arginine-rich splicing factor 6,Rattus norvegicus (Rat),"nuclear speck ISS, nucleus IDA","GO:0005634, GO:0016607","mRNA binding IBA, RNA binding ISS, pre-mRNA binding ISS","GO:0036002, GO:0003729, GO:0003723","negative regulation of cell death ISO, negative regulation of gene expression IMP, negative regulation of keratinocyte differentiation ISS, mRNA cis splicing, via spliceosome IBA, negative regulation of mRNA splicing, via spliceosome ISO, regulation of wound healing ISS, mRNA splice site selection ISS, response to insulin IEP, negative regulation of type B pancreatic cell apoptotic process IMP, regulation of alternative mRNA splicing, via spliceosome ISS, regulation of keratinocyte proliferation ISS, alternative mRNA splicing, via spliceosome ISS, positive regulation of epithelial cell proliferation involved in lung morphogenesis ISO","GO:0006376, GO:0032868, GO:0061041, GO:0000380, GO:0045292, GO:0045617, GO:0010629, GO:0060501, GO:0010837, GO:0000381, GO:0060548, GO:0048025, GO:2000675"," mRNA processing,  Nucleus, Ubl conjugation, Acetylation,  Reference proteome,  mRNA splicing,  RNA-binding,  Repeat,  Repressor, Phosphoprotein,  Isopeptide bond"
Q5BK20_MOUSE,JUPI2_RAT,Jupiter microtubule associated homolog 2 {ECO:0000250|UniProtKB:Q9H910},Rattus norvegicus (Rat),"cytoplasm IEA, nucleus IEA","GO:0005737, GO:0005634",,,,," Nucleus,  Phosphoprotein, Acetylation,  Reference proteome,  Cytoplasm"
Q50H33_MOUSE,KCTD8_MOUSE,BTB/POZ domain-containing protein KCTD8,Mus musculus (Mouse),"receptor complex IDA, postsynaptic membrane IEA, presynaptic membrane IEA, cell projection IEA","GO:0042995, GO:0042734, GO:0043235, GO:0045211",,,"regulation of G protein-coupled receptor signaling pathway IGI, protein homooligomerization IEA","GO:0051260, GO:0008277"," Cell projection,  Phosphoprotein,  Cell junction,  Cell membrane, Alternative splicing,  Postsynaptic cell membrane,  Methylation, Membrane, Reference proteome,  Synapse"
O95865_MOUSE,DDAH2_HUMAN,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 2",Homo sapiens (Human),"mitochondrion IEA, extracellular exosome HDA, cytosol IDA, centriolar satellite IDA","GO:0070062, GO:0034451, GO:0005739, GO:0005829","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines IBA, catalytic activity TAS, dimethylargininase activity IDA, amino acid binding IBA","GO:0016597, GO:0016813, GO:0016403, GO:0003824","arginine metabolic process IBA, nitric oxide biosynthetic process TAS, positive regulation of nitric oxide biosynthetic process ISS, citrulline metabolic process IDA, negative regulation of apoptotic process TAS, nitric oxide mediated signal transduction TAS, arginine catabolic process TAS, regulation of nitric-oxide synthase activity TAS","GO:0000052, GO:0006525, GO:0007263, GO:0043066, GO:0050999, GO:0006527, GO:0006809, GO:0045429"," Hydrolase, Cytoplasm, Reference proteome,  Mitochondrion,  Direct protein sequencing"
Q5H9L2_MOUSE,TCAL5_HUMAN,Transcription elongation factor A protein-like 5,Homo sapiens (Human),nucleus IBA,GO:0005634,WW domain binding IBA,GO:0050699,,," Transcription regulation,  Reference proteome, Nucleus,  Transcription"
P56722_MOUSE,FT,Receptor-type tyrosine-protein phosphatase-like N,Bos taurus (Bovine),"integral component of membrane IEA, nucleus IEA, synapse ISS, axon terminus ISS, transport vesicle membrane IEA, endosome IEA, perikaryon IEA, plasma membrane IEA, neuronal cell body ISS, secretory granule ISS","GO:0043025, GO:0043679, GO:0005634, GO:0043204, GO:0016021, GO:0030658, GO:0005886, GO:0030141, GO:0005768, GO:0045202","transcription factor binding IEA, ubiquitin-like protein ligase binding IEA, spectrin binding IEA","GO:0008134, GO:0044389, GO:0030507","peptidyl-tyrosine dephosphorylation IEA, dense core granule maturation IEA, positive regulation of type B pancreatic cell proliferation IEA, luteinization ISS, insulin secretion involved in cellular response to glucose stimulus ISS, positive regulation of transcription by RNA polymerase II IEA, response to reactive oxygen species ISS","GO:0001553, GO:1990502, GO:1904692, GO:0035335, GO:0035773, GO:0045944, GO:0000302"," Receptor,  Signal,  Membrane, Transcription regulation,  Synapse,  Nucleus,  Cell projection,  Transmembrane, Ubl conjugation,  Cell membrane,  Glycoprotein,  Endosome, Cell junction,  Transmembrane helix, Reference proteome,  Transcription,  Phosphoprotein, Direct protein sequencing,  Cytoplasmic vesicle, Isopeptide bond,  Disulfide bond"
P19490_MOUSE,FT,Glutamate receptor 1,Rattus norvegicus (Rat),"cell surface IDA, synapse IDA, membrane ISO, perisynaptic space ISO, synaptic vesicle ISO, dendrite IDA, somatodendritic compartment ISO, endoplasmic reticulum ISO, excitatory synapse IDA, plasma membrane IDA, postsynapse ISO, postsynaptic density membrane ISO, dendritic spine IDA, dendrite membrane ISO, axonal spine ISO, synaptic membrane IDA, postsynaptic membrane ISO, synaptic vesicle membrane ISO, endoplasmic reticulum membrane IDA, neuromuscular junction IDA, cytosol IDA, early endosome membrane IDA, ionotropic glutamate receptor complex ISO, neuron spine IDA, dendritic spine membrane ISO, AMPA glutamate receptor complex IDA, integral component of postsynaptic density membrane ISO, neuronal cell body IDA, protein-containing complex IDA, postsynaptic density IDA, asymmetric synapse IDA, glutamatergic synapse ISO, recycling endosome ISO, dendritic shaft IDA, neuron projection IDA, cell-cell junction IDA, recycling endosome membrane IDA, early endosome IDA","GO:0005769, GO:0099544, GO:0016020, GO:0044308, GO:0005783, GO:0060076, GO:0043197, GO:0043025, GO:0045202, GO:0044309, GO:0005911, GO:0032590, GO:0097060, GO:0032991, GO:0005829, GO:0055037, GO:0031901, GO:0032591, GO:0014069, GO:0098839, GO:0036477, GO:0005789, GO:0030425, GO:0098978, GO:0055038, GO:0030672, GO:0043198, GO:0031594, GO:0032279, GO:0008021, GO:0098794, GO:0032281, GO:0005886, GO:0099061, GO:0008328, GO:0009986, GO:0043005, GO:0045211","beta-2 adrenergic receptor binding IPI, protein kinase A binding IDA, protein domain specific binding IPI, neurotransmitter receptor activity involved in regulation of postsynaptic cytosolic calcium ion concentration ISO, AMPA glutamate receptor activity IDA, adenylate cyclase binding IDA, ionotropic glutamate receptor activity IDA, small GTPase binding IPI, immunoglobulin binding IPI, myosin V binding IPI, PDZ domain binding IPI, amyloid-beta binding IPI, transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential ISO, G-protein beta-subunit binding IDA, scaffold protein binding IPI, signaling receptor activity IBA, G-protein alpha-subunit binding IPI, identical protein binding IPI, ligand-gated ion channel activity IBA, glutamate receptor binding IPI, protein C-terminus binding IPI, protein kinase binding IPI","GO:0031489, GO:0031267, GO:0019904, GO:0004971, GO:0004970, GO:0008022, GO:0008179, GO:0019901, GO:0031681, GO:0019865, GO:0035254, GO:0001540, GO:0038023, GO:0030165, GO:0015276, GO:0099583, GO:1904315, GO:0042802, GO:0001965, GO:0031698, GO:0097110, GO:0051018","chemical synaptic transmission ISO, regulation of postsynaptic membrane potential ISO, regulation of receptor recycling IMP, response to electrical stimulus IEP, response to lithium ion IEP, cellular response to organic cyclic compound IEP, spinal cord development IEP, long-term synaptic depression ISO, response to estradiol IEP, receptor internalization IDA, cellular response to dsRNA IEP, response to fungicide IEP, cellular response to growth factor stimulus IEP, cellular response to peptide hormone stimulus IEP, response to arsenic-containing substance IEP, response to peptide hormone IEP, response to organic cyclic compound IEP, response to cocaine IEP, cellular response to amine stimulus IEP, response to toxic substance IMP, regulation of synaptic plasticity IMP, response to drug IEP, cellular response to amino acid stimulus IEP, modulation of chemical synaptic transmission IDA, positive regulation of synaptic transmission IMP, positive regulation of membrane potential IMP, synaptic transmission, glutamatergic NAS, long-term memory IMP, neuronal action potential IMP","GO:0046685, GO:0009636, GO:0007616, GO:0019228, GO:0001919, GO:0007268, GO:0050806, GO:0051602, GO:0010226, GO:0031623, GO:0014070, GO:0071363, GO:0032355, GO:0060292, GO:0071407, GO:0021510, GO:0035249, GO:0042220, GO:0071359, GO:0050804, GO:0045838, GO:0042493, GO:0043434, GO:0060078, GO:0071230, GO:0060992, GO:0071375, GO:0048167, GO:0071418"," Receptor,  Signal,  Membrane,  Palmitate,  Synapse, Glycoprotein,  Ion channel,  Cell junction,  Cell membrane, Cell projection,  Transport,  Endosome,  Transmembrane helix,  Alternative splicing, Transmembrane,  Reference proteome, Postsynaptic cell membrane,  Ligand-gated ion channel,  Ion transport,  Polymorphism,  Phosphoprotein, Lipoprotein, 3D-structure,  Endoplasmic reticulum,  Disulfide bond"
