Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords
Q9WV31,ARC_MOUSE,Activity-regulated cytoskeleton-associated protein {ECO:0000305},Mus musculus (Mouse),"postsynaptic density membrane ISO, actin cytoskeleton ISO, early endosome membrane IEA, glutamatergic synapse ISO, acrosomal vesicle IEA, dendritic spine IDA, membrane raft IDA, cell cortex IEA, cytoskeleton TAS, extracellular vesicle ISS, cytoplasm ISO, postsynaptic endosome ISO, plasma membrane ISO","GO:0031901, GO:0005938, GO:0098839, GO:0043197, GO:0015629, GO:1903561, GO:0098845, GO:0098978, GO:0005886, GO:0001669, GO:0045121, GO:0005737, GO:0005856","mRNA binding ISS, actin binding TAS","GO:0003779, GO:0003729","protein homooligomerization ISS, cytoskeleton organization ISS, regulation of long-term synaptic potentiation IMP, regulation of cell morphogenesis ISS, anterior/posterior pattern specification IMP, long-term memory IMP, mRNA transport ISS, regulation of neuronal synaptic plasticity IBA, positive regulation of AMPA receptor activity ISO, regulation of long-term synaptic depression IDA, endocytosis IEA, regulation of dendritic spine morphogenesis ISO, modulation of chemical synaptic transmission IMP, vesicle-mediated intercellular transport ISS, endoderm development IMP, learning IEA, cell migration ISS","GO:0006897, GO:0007492, GO:0007612, GO:0007010, GO:0050804, GO:0051028, GO:0048168, GO:0061001, GO:0022604, GO:2000969, GO:0051260, GO:0016477, GO:1900271, GO:1900452, GO:0007616, GO:0009952, GO:0110077"," Reference proteome, Cytoplasmic vesicle,  Cytoplasm, Transport,  Ubl conjugation,  Cell membrane,  Developmental protein,  Synapse,  Cell projection, Endosome,  Lipoprotein,  Membrane,  Palmitate, Postsynaptic cell membrane,  Endocytosis,  Phosphoprotein, Cell junction,  Coiled coil,  RNA-binding,  Cytoskeleton"
Q61210,ARHG1_MOUSE,Rho guanine nucleotide exchange factor 1,Mus musculus (Mouse),"plasma membrane ISO, cytosol ISO","GO:0005886, GO:0005829","GTPase activator activity IEA, Rho guanyl-nucleotide exchange factor activity IEA, G protein-coupled receptor binding IEA","GO:0005089, GO:0001664, GO:0005096","negative regulation of cell death ISO, G protein-coupled receptor signaling pathway IEA","GO:0060548, GO:0007186","Guanine-nucleotide releasing factor,  Cytoplasm,  GTPase activation,  Membrane, Alternative splicing,  Phosphoprotein,  Coiled coil, Reference proteome"
Q8CG76,ARK72_MOUSE,Aflatoxin B1 aldehyde reductase member 2,Mus musculus (Mouse),"Golgi apparatus ISO, mitochondrion HDA, cytoplasm ISO, nuclear envelope ISO, cytosol ISO","GO:0005739, GO:0005635, GO:0005829, GO:0005794, GO:0005737","phenanthrene-9,10-epoxide hydrolase activity ISO, alditol","GO:0004032, GO:0019119","doxorubicin metabolic process ISO, daunorubicin metabolic process ISO","GO:0044597, GO:0044598"," Cytoplasm,  Golgi apparatus,  NADP,  Acetylation,  Reference proteome, 3D-structure,  Phosphoprotein, Oxidoreductase"
Q8VEH3,ARL8A_MOUSE,ADP-ribosylation factor-like protein 8A,Mus musculus (Mouse),"late endosome membrane IEA, vacuolar membrane IBA, midbody ISO, synapse IEA, spindle midzone ISO, axon cytoplasm IEA, cytoplasm ISO, lysosomal membrane IBA","GO:0045202, GO:1904115, GO:0031902, GO:0005774, GO:0005765, GO:0030496, GO:0005737, GO:0051233",GTP binding ISO,GO:0005525,"chromosome segregation IEA, cell cycle IEA, anterograde axonal transport IDA, protein transport IEA, cell division IEA","GO:0007049, GO:0015031, GO:0007059, GO:0051301, GO:0008089","Reference proteome,  GTP-binding, Cell cycle, Lysosome,  Cell division,  Cytoplasm,  Cell junction,  Synapse,  Cell projection,  Membrane, Chromosome partition,  Endosome,  Mitosis,  Nucleotide-binding,  Transport,  Protein transport,  Cytoskeleton"
Q91YI0,ARLY_MOUSE,Argininosuccinate lyase,Mus musculus (Mouse),"nucleus ISO, neuronal cell body ISO, cell body fiber ISO, mitochondrial outer membrane ISO, perikaryon ISO, perinuclear region of cytoplasm ISO, cytoplasm ISO, endoplasmic reticulum ISO","GO:0043204, GO:0005634, GO:0043025, GO:0070852, GO:0005741, GO:0048471, GO:0005737, GO:0005783","argininosuccinate lyase activity ISO, identical protein binding ISO","GO:0042802, GO:0004056","post-embryonic development IMP, argininosuccinate metabolic process ISO, arginine biosynthetic process via ornithine IBA, locomotory behavior IMP, ammonia assimilation cycle IMP, liver development ISO, cellular amino acid metabolic process IMP, urea cycle ISO","GO:0009791, GO:0000053, GO:0007626, GO:0042450, GO:0006520, GO:0019676, GO:0000050, GO:0001889"," Urea cycle,  Arginine biosynthesis,  Lyase, Acetylation,  Amino-acid biosynthesis, Reference proteome"
Q9D7A8,ARMC1_MOUSE,Armadillo repeat-containing protein 1,Mus musculus (Mouse),mitochondrion HDA,GO:0005739,metal ion binding IEA,GO:0046872,metal ion transport IEA,GO:0030001,"Mitochondrion outer membrane,  Cytoplasm,  Membrane,  Reference proteome, Acetylation,  Phosphoprotein,  Mitochondrion"
Q61324,ARNT2_MOUSE,Aryl hydrocarbon receptor nuclear translocator 2,Mus musculus (Mouse),"nucleus ISS, nucleoplasm ISO, cytoplasm IEA, transcription regulator complex IDA","GO:0005654, GO:0005634, GO:0005737, GO:0005667","DNA-binding transcription factor activity, RNA polymerase II-specific ISO, protein heterodimerization activity IDA, RNA polymerase II cis-regulatory region sequence-specific DNA binding IDA, DNA-binding transcription factor activity IDA, sequence-specific double-stranded DNA binding ISO, aryl hydrocarbon receptor binding IPI, DNA-binding transcription activator activity, RNA polymerase II-specific IDA, protein-containing complex binding ISO","GO:0000981, GO:0003700, GO:0000978, GO:0001228, GO:0044877, GO:1990837, GO:0046982, GO:0017162","negative regulation of apoptotic process ISO, positive regulation of transcription, DNA-templated IDA, positive regulation of cell population proliferation ISO, central nervous system development IMP, in utero embryonic development IEP, positive regulation of transcription by RNA polymerase II IDA, brain development ISS, regulation of transcription, DNA-templated ISO, response to toxic substance TAS, response to xenobiotic stimulus TAS, response to hypoxia ISO, signal transduction NAS, response to estradiol IEA","GO:0045944, GO:0043066, GO:0001701, GO:0008284, GO:0007165, GO:0007420, GO:0006355, GO:0032355, GO:0009636, GO:0009410, GO:0007417, GO:0045893, GO:0001666"," Nucleus,  Repeat,  Transcription,  Transcription regulation, Alternative splicing,  Methylation,  DNA-binding, Reference proteome"
Q9QZB7,ARP10_MOUSE,Actin-related protein 10,Mus musculus (Mouse),"axon cytoplasm IEA, dynactin complex IDA","GO:0005869, GO:1904115",,,"microtubule-based movement IDA, retrograde axonal transport of mitochondrion IBA","GO:0007018, GO:0098958"," Reference proteome, Cytoplasm,  Cytoskeleton"
Q9JM76,ARPC3_MOUSE,Actin-related protein 2/3 complex subunit 3,Mus musculus (Mouse),"site of double-strand break ISS, cell leading edge ISO, nucleus ISS, growth cone leading edge ISO, Arp2/3 protein complex ISS, lamellipodium IDA, filamentous actin ISO, cytoplasm IEA","GO:0005634, GO:0030027, GO:0061850, GO:0031252, GO:0035861, GO:0005885, GO:0005737, GO:0031941","structural constituent of cytoskeleton ISO, actin filament binding IEA","GO:0005200, GO:0051015","Arp2/3 complex-mediated actin nucleation ISO, cellular response to nerve growth factor stimulus IEA","GO:0034314, GO:1990090"," Nucleus,  Actin-binding,  Cytoplasm,  Ubl conjugation,  Phosphoprotein,  Cell projection, Acetylation, Direct protein sequencing,  Isopeptide bond, Reference proteome,  Cytoskeleton"
Q8BWG8,ARRB1_MOUSE,Beta-arrestin-1,Mus musculus (Mouse),"nuclear body ISO, nucleoplasm ISO, basolateral plasma membrane ISO, nucleus ISO, postsynaptic density ISO, cytoplasm ISO, pseudopodium IDA, dendritic spine ISO, clathrin-coated pit IEA, chromatin ISO, plasma membrane IBA, endosome ISO, cytoplasmic vesicle ISO, postsynaptic membrane ISO, cytosol IDA","GO:0005768, GO:0005654, GO:0005634, GO:0000785, GO:0043197, GO:0016604, GO:0031143, GO:0005905, GO:0005886, GO:0031410, GO:0014069, GO:0005829, GO:0005737, GO:0045211, GO:0016323","clathrin adaptor activity ISO, transcription coactivator activity ISO, G protein-coupled receptor binding IBA, cysteine-type endopeptidase inhibitor activity involved in apoptotic process IMP, follicle-stimulating hormone receptor binding ISO, phosphoprotein binding ISO, alpha-1A adrenergic receptor binding ISO, insulin-like growth factor receptor binding ISO, mitogen-activated protein kinase kinase binding IDA, AP-2 adaptor complex binding ISO, ion channel binding ISO, GTPase activator activity ISO, ubiquitin protein ligase binding ISO, enzyme binding ISO, estrogen receptor binding ISO, protein phosphorylated amino acid binding ISO, transcription factor binding ISO, clathrin binding ISO, arrestin family protein binding ISO, V2 vasopressin receptor binding ISO, alpha-1B adrenergic receptor binding ISO, angiotensin receptor binding ISO, signaling receptor binding ISO","GO:0031691, GO:0043027, GO:0031434, GO:0044325, GO:0045309, GO:0031762, GO:0001664, GO:1990763, GO:0031701, GO:0035612, GO:0005096, GO:0031692, GO:0019899, GO:0005102, GO:0031896, GO:0008134, GO:0031625, GO:0030331, GO:0030276, GO:0051219, GO:0035615, GO:0005159, GO:0003713","G protein-coupled receptor signaling pathway ISO, negative regulation of apoptotic process ISO, G protein-coupled receptor internalization ISO, regulation of transcription by RNA polymerase II ISO, positive regulation of protein binding IMP, negative regulation of interleukin-6 production ISO, positive regulation of histone acetylation ISO, protein transport IEA, regulation of G protein-coupled receptor signaling pathway IMP, endocytosis ISO, positive regulation of Rho protein signal transduction ISO, follicle-stimulating hormone signaling pathway ISO, negative regulation of interleukin-8 production ISO, negative regulation of GTPase activity ISO, positive regulation of protein phosphorylation ISS, negative regulation of neuron apoptotic process ISO, phototransduction IMP, regulation of apoptotic process IMP, ubiquitin-dependent protein catabolic process IMP, negative regulation of protein ubiquitination ISO, response to drug IEA, positive regulation of receptor internalization ISS, positive regulation of peptidyl-serine phosphorylation IMP, negative regulation of protein phosphorylation ISO, protein ubiquitination ISO, regulation of transcription, DNA-templated ISO, positive regulation of ERK1 and ERK2 cascade IMP, negative regulation of NF-kappaB transcription factor activity ISO, proteasome-mediated ubiquitin-dependent protein catabolic process ISO, positive regulation of histone H4 acetylation ISO, positive regulation of cysteine-type endopeptidase activity involved in apoptotic process ISO, positive regulation of transcription by RNA polymerase II ISO, negative regulation of cysteine-type endopeptidase activity involved in apoptotic process IMP, positive regulation of cell population proliferation ISO, positive regulation of smooth muscle cell apoptotic process ISO, positive regulation of protein ubiquitination ISO, stress fiber assembly ISO, negative regulation of Notch signaling pathway IMP, activation of MAPK activity ISO, positive regulation of insulin secretion involved in cellular response to glucose stimulus IMP, negative regulation of ERK1 and ERK2 cascade ISO","GO:0006511, GO:0007186, GO:0000187, GO:0006897, GO:0045746, GO:0043149, GO:0002092, GO:0034260, GO:0002031, GO:0001934, GO:0043066, GO:0032092, GO:0034393, GO:0006357, GO:0035025, GO:0035066, GO:0043161, GO:0007602, GO:0070373, GO:0006355, GO:0001933, GO:0031397, GO:0008277, GO:0045944, GO:0070374, GO:0008284, GO:0043524, GO:0016567, GO:0032715, GO:0090240, GO:0033138, GO:0043280, GO:0042493, GO:0032088, GO:0015031, GO:0031398, GO:0042981, GO:0032717, GO:0035774, GO:0042699, GO:0043154"," Coated pit,  Nucleus,  Cytoplasmic vesicle, Protein transport,  Transcription regulation,  Transport,  Cell membrane, Transcription,  Ubl conjugation,  Cell projection,  Membrane,  Reference proteome, Alternative splicing,  Signal transduction inhibitor,  Phosphoprotein, Cytoplasm"
O54984,GET3_MOUSE,ATPase GET3 {ECO:0000255|HAMAP-Rule:MF_03112},Mus musculus (Mouse),"nucleolus ISO, GET complex IBA, nucleoplasm ISO","GO:0005730, GO:0005654, GO:0043529","ATP binding IEA, metal ion binding IEA, ATPase activity IBA","GO:0016887, GO:0005524, GO:0046872","posttranslational protein targeting to endoplasmic reticulum membrane ISO, tail-anchored membrane protein insertion into ER membrane ISS","GO:0006620, GO:0071816"," Hydrolase, Nucleus,  ATP-binding,  Cytoplasm,  Direct protein sequencing,  Metal-binding,  Reference proteome, Acetylation,  Zinc, Endoplasmic reticulum,  Nucleotide-binding,  Transport"
Q61024,ASNS_MOUSE,Asparagine synthetase [glutamine-hydrolyzing],Mus musculus (Mouse),cytosol ISO,GO:0005829,"asparagine synthase (glutamine-hydrolyzing) activity ISO, identical protein binding ISO, ATP binding IEA","GO:0004066, GO:0042802, GO:0005524","response to mechanical stimulus IEA, liver development IEA, positive regulation of mitotic cell cycle ISO, asparagine biosynthetic process ISO, negative regulation of apoptotic process ISO, response to methotrexate IEA, response to light stimulus IEA, cellular response to glucose starvation ISO, glutamine metabolic process IEA, cellular response to hormone stimulus IEA, L-asparagine biosynthetic process IEA, response to amino acid IEA, response to toxic substance IEA, response to follicle-stimulating hormone IEA","GO:0032870, GO:0043066, GO:0042149, GO:0031427, GO:0009416, GO:0009612, GO:0006541, GO:0006529, GO:0043200, GO:0032354, GO:0001889, GO:0009636, GO:0045931, GO:0070981","Reference proteome, Glutamine amidotransferase,  ATP-binding,  Ligase,  Phosphoprotein, Acetylation,  Asparagine biosynthesis,  Amino-acid biosynthesis,  Nucleotide-binding"
Q8CG79,ASPP2_MOUSE,Apoptosis-stimulating of p53 protein 2,Mus musculus (Mouse),"cytoplasm ISS, cell junction ISO, nucleus ISS, perinuclear region of cytoplasm ISO, cytosol ISO","GO:0030054, GO:0005634, GO:0048471, GO:0005829, GO:0005737","NF-kappaB binding ISO, SH3 domain binding IEA, identical protein binding ISO, p53 binding ISO","GO:0002039, GO:0042802, GO:0017124, GO:0051059","heart development IMP, positive regulation of neuron death ISO, central nervous system development IMP, cell cycle IEA, intrinsic apoptotic signaling pathway by p53 class mediator ISS, positive regulation of execution phase of apoptosis ISO, embryo development ending in birth or egg hatching IGI, response to ionizing radiation IMP","GO:0072332, GO:0007049, GO:0007507, GO:1900119, GO:0010212, GO:0009792, GO:1901216, GO:0007417"," Nucleus,  Cell cycle,  Repeat, ANK repeat,  Cytoplasm,  SH3-binding,  SH3 domain,  Phosphoprotein,  Apoptosis, Reference proteome"
Q8C4A5,ASXL3_MOUSE,Putative Polycomb group protein ASXL3,Mus musculus (Mouse),PR-DUB complex IBA,GO:0035517,"chromatin binding IBA, metal ion binding IEA, DNA binding IEA, peroxisome proliferator activated receptor binding IBA","GO:0003677, GO:0003682, GO:0042975, GO:0046872","animal organ morphogenesis IBA, positive regulation of transcription by RNA polymerase II IBA, transcription, DNA-templated IEA, negative regulation of lipid biosynthetic process ISO","GO:0006351, GO:0045944, GO:0051055, GO:0009887"," Nucleus,  Transcription,  Transcription regulation, Repressor,  Reference proteome,  Metal-binding, Alternative splicing,  Zinc,  Zinc-finger"
P98197,AT11A_MOUSE,Probable phospholipid-transporting ATPase IH,Mus musculus (Mouse),"early endosome IEA, integral component of membrane IEA, intracellular membrane-bounded organelle ISO, plasma membrane IBA, endoplasmic reticulum ISO, recycling endosome ISO, trans-Golgi network IBA","GO:0005769, GO:0043231, GO:0016021, GO:0055037, GO:0005886, GO:0005802, GO:0005783","ATP binding IEA, ATPase-coupled intramembrane lipid transporter activity IBA, magnesium ion binding IEA","GO:0000287, GO:0140326, GO:0005524",phospholipid translocation IBA,GO:0045332,"Transmembrane helix, Lipid transport, Phosphoprotein,  Transmembrane, ATP-binding,  Cell membrane,  Endoplasmic reticulum,  Membrane,  Metal-binding,  Endosome,  Reference proteome,  Magnesium,  Nucleotide-binding,  Transport,  Translocase"
Q9EPE9,AT131_MOUSE,Manganese-transporting ATPase 13A1,Mus musculus (Mouse),"integral component of membrane IEA, endoplasmic reticulum membrane IEA","GO:0005789, GO:0016021","ATP binding IEA, metal ion binding IEA, ATPase activity IEA","GO:0016887, GO:0005524, GO:0046872","cation transport IEA, cellular calcium ion homeostasis IBA","GO:0006812, GO:0006874","Reference proteome,  Transmembrane, ATP-binding, Transport,  Transmembrane helix, Membrane,  Manganese,  Endoplasmic reticulum,  Glycoprotein,  Metal-binding,  Phosphoprotein,  Magnesium,  Nucleotide-binding,  Translocase"
