Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords
Q9WVL5,MORC1_MOUSE,MORC family CW-type zinc finger protein 1,Mus musculus (Mouse),"male germ cell nucleus IDA, nucleus IDA","GO:0001673, GO:0005634",zinc ion binding IEA,GO:0008270,"negative regulation of transposition IMP, negative regulation of gene expression IMP, regulation of gene expression, epigenetic IMP, negative regulation of DNA-templated transcription, initiation IMP, spermatogenesis IMP, behavioral fear response IMP, DNA methylation involved in gamete generation IMP, DNA hypermethylation IMP, cell differentiation IEA, multicellular organism development IEA","GO:0043046, GO:0001662, GO:0044026, GO:0030154, GO:0010529, GO:2000143, GO:0007283, GO:0040029, GO:0007275, GO:0010629"," Developmental protein,  Zinc-finger,  Spermatogenesis, Coiled coil, Nucleus,  Zinc,  Reference proteome,  Differentiation,  Metal-binding"
Q922Q1,MARC2_MOUSE,Mitochondrial amidoxime reducing component 2,Mus musculus (Mouse),"mitochondrial inner membrane HDA, mitochondrion IDA, mitochondrial outer membrane IEA, peroxisome IEA","GO:0005741, GO:0005739, GO:0005743, GO:0005777","molybdenum ion binding ISO, molybdopterin cofactor binding ISO, nitrate reductase activity ISO, pyridoxal phosphate binding IEA","GO:0008940, GO:0043546, GO:0030151, GO:0030170","nitrate metabolic process ISO, oxidation-reduction process ISO","GO:0055114, GO:0042126","Reference proteome,  Transit peptide,  Oxidoreductase, Mitochondrion outer membrane,  Mitochondrion,  Peroxisome,  Molybdenum,  Membrane,  Isopeptide bond,  Ubl conjugation, Acetylation"
B1AT66,MOT7_MOUSE,Monocarboxylate transporter 7,Mus musculus (Mouse),"integral component of plasma membrane IBA, integral component of membrane IBA","GO:0005887, GO:0016021","symporter activity IEA, monocarboxylic acid transmembrane transporter activity IBA","GO:0008028, GO:0015293",monocarboxylic acid transport IBA,GO:0015718,"Reference proteome, Alternative splicing,  Symport,  Transmembrane,  Transport,  Cell membrane,  Phosphoprotein,  Transmembrane helix,  Membrane"
Q8VEM8,MPCP_MOUSE,"Phosphate carrier protein, mitochondrial",Mus musculus (Mouse),"integral component of mitochondrial inner membrane IBA, mitochondrial inner membrane HDA, myelin sheath HDA, mitochondrion HDA","GO:0031305, GO:0043209, GO:0005739, GO:0005743","protein-containing complex binding ISO, symporter activity IEA, inorganic phosphate transmembrane transporter activity IBA","GO:0044877, GO:0005315, GO:0015293",phosphate ion transmembrane transport IBA,GO:0035435,"Reference proteome,  Symport,  Transit peptide,  Transmembrane,  Transport,  Methylation,  Phosphoprotein,  Repeat,  Mitochondrion inner membrane,  Direct protein sequencing,  Membrane, Mitochondrion, Transmembrane helix, Acetylation"
Q9Z1K3,MPDZ_MOUSE,Multiple PDZ domain protein,Mus musculus (Mouse),"bicellular tight junction IDA, postsynaptic density IEA, cytoplasm ISO, dendrite IEA, cytoplasmic vesicle IDA, apical plasma membrane IDA, apicolateral plasma membrane ISO, Schmidt-Lanterman incisure IDA","GO:0030425, GO:0005923, GO:0031410, GO:0043220, GO:0016324, GO:0016327, GO:0014069, GO:0005737",protein C-terminus binding ISO,GO:0008022,"cell adhesion IDA, myelination ISO","GO:0007155, GO:0042552"," Synapse,  Cell junction,  Methylation,  Cell membrane,  Phosphoprotein,  Tight junction, Cell projection, Repeat, 3D-structure,  Synaptosome,  Reference proteome,  Membrane,  Alternative splicing"
P24668,FT,Cation-dependent mannose-6-phosphate receptor,Mus musculus (Mouse),"trans-Golgi network IBA, late endosome IDA, lysosomal membrane IEA, perinuclear region of cytoplasm ISO, integral component of membrane IEA, endosome ISO","GO:0005770, GO:0005768, GO:0005765, GO:0005802, GO:0016021, GO:0048471","retromer complex binding ISO, protein domain specific binding IEA","GO:1905394, GO:0019904","intracellular protein transport TAS, protein targeting to lysosome IBA, secretion of lysosomal enzymes IDA, lysosomal transport IDA","GO:0006886, GO:0006622, GO:0007041, GO:0033299","Reference proteome,  Receptor,  Signal,  Transmembrane,  Transport,  Phosphoprotein,  Lysosome,  Transmembrane helix,  Glycoprotein, Disulfide bond,  Membrane"
Q99JT2,STK26_MOUSE,Serine/threonine-protein kinase 26 {ECO:0000305},Mus musculus (Mouse),"membrane ISS, cytosol ISO, Golgi membrane ISO, apical plasma membrane ISO, Golgi apparatus ISS, cell periphery ISO, perinuclear region of cytoplasm ISO, Golgi-associated vesicle ISO, cytoplasm ISS","GO:0016020, GO:0016324, GO:0071944, GO:0005829, GO:0048471, GO:0000139, GO:0005737, GO:0005794, GO:0005798","protein homodimerization activity ISO, protein kinase activity ISS, identical protein binding ISO, magnesium ion binding ISS, protein serine/threonine kinase activity IEA, ATP binding ISS","GO:0005524, GO:0004674, GO:0000287, GO:0042802, GO:0004672, GO:0042803","protein phosphorylation ISS, regulation of hydrogen peroxide-induced cell death ISO, apoptotic process IEA, microvillus assembly ISO, cellular response to starvation ISS, protein autophosphorylation ISS, regulation of apoptotic process ISS, negative regulation of cell migration ISS, response to hydrogen peroxide ISO","GO:0009267, GO:0030336, GO:0042981, GO:0030033, GO:1903205, GO:0046777, GO:0042542, GO:0006468, GO:0006915","Reference proteome,  Cytoplasm, Magnesium,  Transferase,  Nucleotide-binding,  ATP-binding,  Golgi apparatus,  Phosphoprotein,  Serine/threonine-protein kinase,  Kinase,  Apoptosis, Acetylation,  Metal-binding"
Q9CQ65,MTAP_MOUSE,S-methyl-5'-thioadenosine phosphorylase {ECO:0000255|HAMAP-Rule:MF_03155},Mus musculus (Mouse),"cytoplasm IBA, cytosol ISO, nucleus IEA","GO:0005829, GO:0005737, GO:0005634","S-methyl-5-thioadenosine phosphorylase activity IBA, purine-nucleoside phosphorylase activity IBA","GO:0017061, GO:0004731","purine ribonucleoside salvage IEA, methylation IMP, L-methionine salvage from methylthioadenosine IBA","GO:0006166, GO:0019509, GO:0032259"," Purine salvage, Reference proteome,  Cytoplasm,  Nucleus,  Transferase,  Glycosyltransferase, Acetylation"
Q9Z2C4,MTMR1_MOUSE,Myotubularin-related protein 1,Mus musculus (Mouse),"plasma membrane IDA, cytoplasm IDA","GO:0005737, GO:0005886","protein tyrosine phosphatase activity IEA, phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity ISS, protein homodimerization activity ISO, phosphatidylinositol-3-phosphatase activity IDA","GO:0004438, GO:0004725, GO:0052629, GO:0042803","phosphatidylinositol dephosphorylation ISS, regulation of phosphatidylinositol dephosphorylation ISO","GO:0046856, GO:0060304"," Cytoplasm, Membrane,  Cell membrane, Acetylation,  Phosphoprotein,  Reference proteome,  Lipid metabolism,  Hydrolase"
Q6ZPE2,MTMR5_MOUSE,Myotubularin-related protein 5,Mus musculus (Mouse),"perinuclear region of cytoplasm IEA, nuclear body ISO, cytoplasm ISO","GO:0048471, GO:0005737, GO:0016604","Rab guanyl-nucleotide exchange factor activity ISO, pseudophosphatase activity TAS","GO:0001691, GO:0017112","regulation of cell growth TAS, spermatogenesis IMP, regulation of GTPase activity IEA","GO:0007283, GO:0001558, GO:0043087","Reference proteome,  Cytoplasm, Guanine-nucleotide releasing factor,  Methylation,  Phosphoprotein, 3D-structure,  Alternative splicing"
Q9JLN9,MTOR_MOUSE,Serine/threonine-protein kinase mTOR,Mus musculus (Mouse),"lysosome ISS, neuronal cell body IEA, endoplasmic reticulum membrane IEA, dendrite IDA, cytosol IDA, Golgi membrane IEA, nucleus IDA, postsynaptic cytosol ISO, mitochondrial outer membrane IEA, TORC2 complex ISO, phagocytic vesicle ISS, lysosomal membrane ISS, membrane ISO, endomembrane system ISO, TORC1 complex IDA, protein-containing complex ISO, nuclear envelope ISO, glutamatergic synapse ISO, PML body IEA, cytoplasm ISS","GO:0031932, GO:0005789, GO:0030425, GO:0016020, GO:0099524, GO:0005764, GO:0005829, GO:0005765, GO:0012505, GO:0045335, GO:0032991, GO:0098978, GO:0005741, GO:0005635, GO:0005634, GO:0016605, GO:0000139, GO:0043025, GO:0005737, GO:0031931","phosphoprotein binding ISO, TFIIIC-class transcription factor complex binding ISO, protein kinase activity ISO, protein domain specific binding ISO, kinase activity ISO, ATP binding IEA, protein serine/threonine kinase activity IDA, RNA polymerase III type 3 promoter sequence-specific DNA binding ISO, RNA polymerase III type 2 promoter sequence-specific DNA binding ISO, identical protein binding ISO, ribosome binding IDA, protein kinase binding ISO, RNA polymerase III type 1 promoter sequence-specific DNA binding ISO, translation regulator activity ISO","GO:0043022, GO:0016301, GO:0019904, GO:0005524, GO:0019901, GO:0001003, GO:0004674, GO:0001156, GO:0051219, GO:0001002, GO:0042802, GO:0045182, GO:0001006, GO:0004672","regulation of autophagy IDA, cardiac muscle cell development IMP, lysosome organization ISS, post-embryonic development IMP, heart valve morphogenesis IMP, positive regulation of lipid biosynthetic process ISS, voluntary musculoskeletal movement IMP, positive regulation of protein phosphorylation IMP, regulation of protein kinase B signaling IMP, cellular response to hypoxia IDA, positive regulation of transcription of nucleolar large rRNA by RNA polymerase I ISO, multicellular organism growth IMP, TORC1 signaling ISO, positive regulation of transcription by RNA polymerase III ISO, nucleus localization ISS, response to insulin IDA, positive regulation of eating behavior ISO, positive regulation of gene expression ISO, response to morphine ISO, response to cocaine ISO, positive regulation of lamellipodium assembly IDA, cell aging IEA, regulation of glycogen biosynthetic process ISO, positive regulation of stress fiber assembly IDA, positive regulation of sensory perception of pain ISO, positive regulation of oligodendrocyte differentiation IMP, regulation of locomotor rhythm IMP, positive regulation of neuron death ISO, mRNA stabilization ISO, response to nutrient levels ISO, maternal process involved in female pregnancy ISO, spinal cord development ISO, positive regulation of nitric oxide biosynthetic process ISO, positive regulation of myotube differentiation IGI, cellular response to leucine starvation ISO, regulation of myelination IMP, regulation of circadian rhythm IMP, positive regulation of translation ISO, positive regulation of cholangiocyte proliferation ISO, cardiac muscle contraction IMP, regulation of response to food ISO, positive regulation of glial cell proliferation ISO, positive regulation of protein kinase B signaling ISO, visual learning ISO, regulation of protein phosphorylation IDA, regulation of carbohydrate utilization ISO, long-term memory ISO, response to nutrient ISO, negative regulation of iodide transmembrane transport ISO, positive regulation of dendritic spine development ISO, regulation of actin cytoskeleton organization ISO, regulation of brown fat cell differentiation ISO, positive regulation of peptidyl-tyrosine phosphorylation IMP, positive regulation of granulosa cell proliferation ISO, regulation of translation at synapse, modulating synaptic transmission ISO, protein autophosphorylation ISO, negative regulation of protein phosphorylation ISO, positive regulation of wound healing, spreading of epidermal cells ISO, cell projection organization IMP, protein phosphorylation ISO, positive regulation of keratinocyte migration ISO, response to amino acid IDA, regulation of cell size ISO, heart morphogenesis IMP, positive regulation of neuron maturation ISO, cardiac cell development IMP, positive regulation of epithelial to mesenchymal transition ISO, positive regulation of smooth muscle cell proliferation ISO, regulation of cell growth ISO, cellular response to nutrient levels IDA, TOR signaling IGI, regulation of protein kinase activity IGI, phosphorylation ISO, cellular response to starvation ISS, regulation of fatty acid beta-oxidation ISO, regulation of carbohydrate metabolic process ISO, positive regulation of cell growth involved in cardiac muscle cell development ISO, positive regulation of skeletal muscle hypertrophy ISO, peptidyl-threonine phosphorylation IDA, negative regulation of muscle atrophy ISO, cellular response to amino acid starvation ISS, social behavior ISO, negative regulation of calcineurin-NFAT signaling cascade IMP, regulation of membrane permeability IMP, ruffle organization IDA, positive regulation of endothelial cell proliferation ISO, response to activity IEA, negative regulation of macroautophagy IMP, positive regulation of neurogenesis ISO, peptidyl-serine phosphorylation IDA, cellular response to amino acid stimulus ISO, cellular response to leucine ISO, positive regulation of actin filament polymerization IDA, regulation of GTPase activity IMP, negative regulation of autophagy IMP, rhythmic process IEA, regulation of osteoclast differentiation IDA, brain development IEA, cardiac muscle tissue development IMP, positive regulation of neuron projection development ISO, negative regulation of cholangiocyte apoptotic process ISO, germ cell development IDA, energy reserve metabolic process IMP, negative regulation of protein ubiquitination ISO, wound healing IEA, negative regulation of cell size IGI, positive regulation of cell death ISO, 'de novo' pyrimidine nucleobase biosynthetic process IDA","GO:1904058, GO:0031929, GO:0010507, GO:0001558, GO:0007616, GO:0043610, GO:0014736, GO:0099547, GO:0071456, GO:0043200, GO:1904197, GO:0031667, GO:0051896, GO:0031669, GO:0010628, GO:0018105, GO:0038202, GO:0007584, GO:0014042, GO:0035176, GO:0045792, GO:0007420, GO:0060252, GO:0048738, GO:1904056, GO:0009267, GO:1904193, GO:0051496, GO:0010718, GO:0007569, GO:0048255, GO:1904059, GO:0043278, GO:0048714, GO:0014823, GO:0055013, GO:0031397, GO:0031998, GO:0090335, GO:0050882, GO:0051897, GO:0055006, GO:1903691, GO:1901838, GO:0008542, GO:0008361, GO:0048661, GO:1904000, GO:0051549, GO:0030838, GO:0060999, GO:0010976, GO:0043087, GO:1990253, GO:0010942, GO:0031529, GO:0045945, GO:0021510, GO:0071233, GO:0042060, GO:0003007, GO:0048511, GO:1904206, GO:1904213, GO:0006109, GO:0045670, GO:0001933, GO:0018107, GO:0031641, GO:0016242, GO:0009791, GO:0035264, GO:0001938, GO:0051647, GO:0045859, GO:0006112, GO:0016310, GO:0001932, GO:0032095, GO:0046889, GO:0007281, GO:0050731, GO:0006468, GO:0006207, GO:0042220, GO:0003179, GO:0010831, GO:0010592, GO:0061051, GO:0050769, GO:0010506, GO:0032956, GO:0090559, GO:0030030, GO:0060135, GO:0045727, GO:0071230, GO:0060048, GO:0070885, GO:0034198, GO:0046777, GO:0032868, GO:0001934, GO:0005979, GO:1901216, GO:0007040, GO:0045429, GO:0042752"," Biological rhythms,  Golgi apparatus,  Kinase,  Direct protein sequencing,  Alternative splicing, Endoplasmic reticulum,  Cytoplasmic vesicle,  ATP-binding,  Lysosome, Cytoplasm, Serine/threonine-protein kinase,  Nucleus, Phosphoprotein,  TPR repeat,  Membrane, Mitochondrion,  Transferase,  Nucleotide-binding,  Mitochondrion outer membrane,  Reference proteome,  Repeat, Acetylation"
Q6P9S0,MTSS2_MOUSE,Protein MTSS 2 {ECO:0000305},Mus musculus (Mouse),"plasma membrane IDA, ruffle IDA, ruffle membrane ISO, lamellipodium IDA, cortical actin cytoskeleton IDA","GO:0001726, GO:0032587, GO:0030864, GO:0030027, GO:0005886","GTPase activator activity ISO, actin monomer binding IDA, phosphatidylinositol-4,5-bisphosphate binding IDA, Rac GTPase binding IDA","GO:0048365, GO:0005546, GO:0005096, GO:0003785","plasma membrane organization IEA, cellular response to platelet-derived growth factor stimulus ISO, membrane organization IDA, lamellipodium organization IMP, ruffle assembly IEA, activation of GTPase activity ISO","GO:0036120, GO:0007009, GO:0097178, GO:0090630, GO:0097581, GO:0061024","Reference proteome,  Cytoplasm,  Cell projection,  Phosphoprotein,  Coiled coil, Actin-binding"
P47802,MTX1_MOUSE,Metaxin-1,Mus musculus (Mouse),"mitochondrial inner membrane HDA, mitochondrion HDA, SAM complex IBA, cytoplasm IBA, integral component of membrane IEA","GO:0005737, GO:0016021, GO:0001401, GO:0005743, GO:0005739",,,"mitochondrion organization IBA, protein transport IEA","GO:0015031, GO:0007005"," Protein transport,  Transport,  Transmembrane helix, Transmembrane, Mitochondrion outer membrane,  Mitochondrion,  Reference proteome,  Membrane, Direct protein sequencing,  Isopeptide bond,  Ubl conjugation"
