Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords
Q99KF0,CAR14_MOUSE,Caspase recruitment domain-containing protein 14,Mus musculus (Mouse),cytoplasm ISS,GO:0005737,CARD domain binding ISO,GO:0050700,"positive regulation of NF-kappaB transcription factor activity ISS, positive regulation of protein phosphorylation ISO, tumor necrosis factor-mediated signaling pathway ISS, negative regulation of apoptotic process ISS, apoptotic process IEA","GO:0006915, GO:0001934, GO:0033209, GO:0051092, GO:0043066","Apoptosis,  Reference proteome,  Cytoplasm,  Coiled coil,  Phosphoprotein"
Q99KW3,TARA_MOUSE,TRIO and F-actin-binding protein,Mus musculus (Mouse),"midbody IEA, nucleus IEA, cytoplasm IEA, actin cytoskeleton ISO, microtubule organizing center IEA, stereocilium base IDA, stereocilium IDA, cuticular plate IDA, stereocilium shaft IDA","GO:0005737, GO:0030496, GO:0015629, GO:0032437, GO:0005634, GO:0120043, GO:0005815, GO:0120044, GO:0032420","actin filament binding IDA, ubiquitin protein ligase binding ISO","GO:0051015, GO:0031625","positive regulation of substrate adhesion-dependent cell spreading IDA, auditory receptor cell stereocilium organization IMP, cell division IEA, sensory perception of sound IMP, actin filament bundle assembly IDA, cell cycle IEA, actin filament organization IBA","GO:0051017, GO:0051301, GO:1900026, GO:0007605, GO:0007049, GO:0060088, GO:0007015"," Mitosis,  Cell division,  Cytoskeleton,  Methylation,  Ubl conjugation, Actin-binding,  Nucleus, Phosphoprotein,  Reference proteome,  Cytoplasm, Coiled coil,  Cell cycle,  Alternative splicing"
Q99LG4,TTC5_MOUSE,Tetratricopeptide repeat protein 5,Mus musculus (Mouse),"cytoplasm IDA, nucleoplasm ISO, nucleus IDA","GO:0005634, GO:0005654, GO:0005737","DNA binding IDA, chromatin binding IDA","GO:0003677, GO:0003682","DNA repair IEA, positive regulation of transcription by RNA polymerase II IGI","GO:0006281, GO:0045944"," DNA damage,  DNA repair,  Nucleus,  TPR repeat, Reference proteome,  Cytoplasm,  Repeat, 3D-structure,  Phosphoprotein"
Q99LU0,CH1B1_MOUSE,Charged multivesicular body protein 1b-1,Mus musculus (Mouse),"midbody ISO, cytosol IEA, membrane coat ISO, multivesicular body IBA, endosome membrane ISO, late endosome membrane IEA, nucleoplasm ISO, ESCRT III complex ISO","GO:0031902, GO:0030117, GO:0005771, GO:0030496, GO:0000815, GO:0005829, GO:0005654, GO:0010008","identical protein binding ISO, protein domain specific binding ISO","GO:0042802, GO:0019904","midbody abscission ISO, regulation of centrosome duplication ISO, viral budding via host ESCRT complex ISO, endosome transport via multivesicular body sorting pathway IBA, mitotic metaphase plate congression ISO, cell division ISO, establishment of protein localization ISO, protein transport IBA, nucleus organization ISO, regulation of mitotic spindle assembly ISO, late endosome to vacuole transport IBA","GO:0015031, GO:0032509, GO:0061952, GO:0051301, GO:0039702, GO:0010824, GO:1901673, GO:0006997, GO:0045184, GO:0045324, GO:0007080"," Cell division,  Membrane,  Protein transport, Direct protein sequencing, Reference proteome,  Transport,  Cytoplasm, Cell cycle,  Endosome,  Coiled coil"
Q99PR8,HSPB2_MOUSE,Heat shock protein beta-2,Mus musculus (Mouse),"cytoplasm ISS, nucleus ISS","GO:0005634, GO:0005737",structural constituent of eye lens IEA,GO:0005212,"response to heat ISO, somatic muscle development IGI","GO:0009408, GO:0007525"," Nucleus, Alternative splicing, Stress response,  Reference proteome,  Cytoplasm"
Q9CPR8,NSE3_MOUSE,Non-structural maintenance of chromosomes element 3 homolog,Mus musculus (Mouse),"nucleus IEA, cytoplasm IEA, Smc5-Smc6 complex ISS, chromosome, telomeric region IEA","GO:0005634, GO:0030915, GO:0000781, GO:0005737",protein dimerization activity ISS,GO:0046983,"regulation of transcription, DNA-templated IDA, DNA recombination IEA, cellular response to radiation ISS, cellular response to UV ISS, regulation of growth IEA, positive regulation of protein ubiquitination ISS, DNA repair ISS, cellular response to hydroxyurea ISS","GO:0006310, GO:0072711, GO:0040008, GO:0006281, GO:0034644, GO:0031398, GO:0071478, GO:0006355","Growth regulation,  DNA damage,  DNA repair,  Nucleus,  DNA recombination,  Reference proteome,  Cytoplasm, Chromosome,  Telomere, Tumor antigen,  Ubl conjugation pathway,  Phosphoprotein"
Q9CQ80,VPS25_MOUSE,Vacuolar protein-sorting-associated protein 25,Mus musculus (Mouse),"mitochondrion HDA, endosome membrane ISO, cytosol ISO, nucleus ISO, ESCRT II complex ISO, cytoplasm ISO","GO:0005737, GO:0005634, GO:0010008, GO:0005829, GO:0000814, GO:0005739","structural molecule activity IBA, protein N-terminus binding ISO, protein homodimerization activity ISO","GO:0005198, GO:0047485, GO:0042803","protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway IBA, negative regulation of epidermal growth factor-activated receptor activity ISO","GO:0043328, GO:0007175","Transcription regulation, Protein transport,  Transcription,  Nucleus, Alternative splicing,  Transport,  Reference proteome,  Cytoplasm,  Endosome,  Membrane"
Q9CQA0,CENPM_MOUSE,Centromere protein M,Mus musculus (Mouse),"nucleus IEA, cytosol ISO, condensed chromosome kinetochore IEA","GO:0005829, GO:0000777, GO:0005634",,,,," Centromere, Alternative splicing,  Kinetochore,  Reference proteome, Nucleus,  Cytoplasm,  Chromosome"
Q9CRA9,FGOP2_MOUSE,FGFR1 oncogene partner 2 homolog,Mus musculus (Mouse),cytoplasm ISO,GO:0005737,identical protein binding IPI,GO:0042802,"wound healing IMP, response to wounding IBA","GO:0009611, GO:0042060","Alternative splicing, Reference proteome,  Cytoplasm,  Coiled coil,  Phosphoprotein"
Q9CWM4,PFD1_MOUSE,Prefoldin subunit 1,Mus musculus (Mouse),"cytoplasm IBA, prefoldin complex IEA","GO:0016272, GO:0005737","unfolded protein binding IBA, protein folding chaperone ISO","GO:0051082, GO:0044183","protein folding IBA, actin cytoskeleton organization IMP, telencephalon development IMP, cerebellum development IMP, B cell activation IMP","GO:0021549, GO:0021537, GO:0030036, GO:0042113, GO:0006457","Acetylation,  Chaperone,  Reference proteome"
Q9CWU2,ZDH13_MOUSE,Palmitoyltransferase ZDHHC13 {ECO:0000305},Mus musculus (Mouse),"integral component of membrane IEA, Golgi membrane IDA, endoplasmic reticulum ISO, cytoplasmic vesicle membrane IEA, Golgi-associated vesicle membrane IDA, Golgi apparatus IDA","GO:0030659, GO:0005794, GO:0016021, GO:0005783, GO:0000139, GO:0030660","magnesium ion transmembrane transporter activity IDA, palmitoyltransferase activity IDA, protein-cysteine S-palmitoyltransferase activity IEA","GO:0016409, GO:0019706, GO:0015095",protein palmitoylation IBA,GO:0018345," Acyltransferase, Golgi apparatus,  Transferase,  Transmembrane helix,  Palmitate,  Lipoprotein,  Transmembrane, Acetylation,  Reference proteome,  ANK repeat,  Cytoplasmic vesicle, Repeat,  Membrane"
Q9CXE2,BCL7A_MOUSE,B-cell CLL/lymphoma 7 protein family member A,Mus musculus (Mouse),,,,,,,"Alternative splicing,  Reference proteome,  Isopeptide bond,  Phosphoprotein, Ubl conjugation"
Q9CXX9,CUED2_MOUSE,CUE domain-containing protein 2,Mus musculus (Mouse),"cytosol ISO, nuclear membrane ISO, nucleoplasm ISO","GO:0005829, GO:0005654, GO:0031965",,,"negative regulation of macrophage cytokine production IMP, negative regulation of cytokine production involved in inflammatory response IMP","GO:0010936, GO:1900016"," Ubl conjugation pathway,  Reference proteome, Cytoplasm,  Nucleus"
Q9CZJ2,HS12B_MOUSE,Heat shock 70 kDa protein 12B,Mus musculus (Mouse),,,ATP binding IEA,GO:0005524,,,"ATP-binding,  Nucleotide-binding, Reference proteome,  Direct protein sequencing,  Phosphoprotein"
Q9D2H2,KAD7_MOUSE,Adenylate kinase 7,Mus musculus (Mouse),"cytoplasm IBA, extracellular region IEA, cytosol IEA, motile cilium IEA","GO:0005829, GO:0005576, GO:0031514, GO:0005737","nucleoside diphosphate kinase activity ISS, adenylate kinase activity ISS, ATP binding IEA, cytidylate kinase activity ISS","GO:0004017, GO:0004127, GO:0004550, GO:0005524","purine nucleotide metabolic process IBA, axoneme assembly IMP, nucleoside diphosphate phosphorylation ISS, epithelial cilium movement involved in extracellular fluid movement IMP, spermatogenesis IMP, nucleoside triphosphate biosynthetic process ISS, inflammatory response to antigenic stimulus IMP, brain development IMP","GO:0007420, GO:0006165, GO:0002437, GO:0006163, GO:0003351, GO:0009142, GO:0007283, GO:0035082"," Flagellum,  Transferase,  Kinase, Alternative splicing, Cilium biogenesis/degradation,  Cell projection,  Reference proteome, Nucleotide-binding,  Cytoplasm,  ATP-binding,  Coiled coil,  Cilium"
Q9D4K5,F166A_MOUSE,Protein FAM166A,Mus musculus (Mouse),ciliary basal body ISO,GO:0036064,,,,,Reference proteome
Q9D7P9,SPB12_MOUSE,Serpin B12,Mus musculus (Mouse),"extracellular space IBA, cytoplasm IEA","GO:0005615, GO:0005737",serine-type endopeptidase inhibitor activity ISS,GO:0004867,"negative regulation of endopeptidase activity IBA, hematopoietic progenitor cell differentiation IMP","GO:0002244, GO:0010951","Serine protease inhibitor, Cytoplasm,  Reference proteome,  Protease inhibitor"
Q9D9R9,F186A_MOUSE,Protein FAM186A,Mus musculus (Mouse),,,,,,," Reference proteome, Alternative splicing"
Q9DAK3,RHBT1_MOUSE,Rho-related BTB domain-containing protein 1,Mus musculus (Mouse),"cell projection IBA, cytoskeleton IBA, cell cortex IBA, plasma membrane IBA, intracellular membrane-bounded organelle IBA, cytoplasm IBA, vesicle IBA, cytoplasmic vesicle IBA","GO:0005938, GO:0005737, GO:0031982, GO:0005856, GO:0005886, GO:0043231, GO:0031410, GO:0042995","protein kinase binding IBA, GTPase activity IBA, GTP binding IBA","GO:0005525, GO:0003924, GO:0019901","actin cytoskeleton organization IBA, cortical cytoskeleton organization IBA, regulation of cell shape IBA, engulfment of apoptotic cell IBA, regulation of actin cytoskeleton organization IBA, actin filament organization IBA, small GTPase mediated signal transduction IEA, establishment or maintenance of cell polarity IBA","GO:0008360, GO:0007264, GO:0032956, GO:0030036, GO:0007163, GO:0007015, GO:0030865, GO:0043652","Direct protein sequencing,  Nucleotide-binding, Reference proteome,  Repeat,  GTP-binding"
Q9DBD0,FT,Inhibitor of carbonic anhydrase,Mus musculus (Mouse),"extracellular space IBA, early endosome IBA, plasma membrane IBA, recycling endosome IBA","GO:0005886, GO:0055037, GO:0005615, GO:0005769",enzyme inhibitor activity IDA,GO:0004857,"antibacterial humoral response IBA, iron ion transport IBA","GO:0006826, GO:0019731","3D-structure,  Signal,  Glycoprotein,  Reference proteome,  Repeat,  Disulfide bond, Secreted"
Q9DBN1,STR6L_MOUSE,Stimulated by retinoic acid gene 6 protein-like {ECO:0000312|MGI:MGI:1921402},Mus musculus (Mouse),"integral component of membrane IEA, plasma membrane IDA","GO:0005886, GO:0016021",,,"vitamin A import IMP, retinol transport IGI","GO:0071939, GO:0034633"," Receptor, Transmembrane helix,  Transmembrane,  Cell membrane, Phosphoprotein, Alternative splicing,  Glycoprotein,  Transport,  Reference proteome,  Membrane"
Q9DBY8,NVL_MOUSE,Nuclear valosin-containing protein-like,Mus musculus (Mouse),"nuclear exosome (RNase complex) IEA, nucleolus ISS, telomerase holoenzyme complex ISS, nucleoplasm ISS, nucleus ISS","GO:0000176, GO:0005697, GO:0005730, GO:0005634, GO:0005654","ATPase activity IBA, ATP binding ISS, preribosome binding ISS","GO:1990275, GO:0016887, GO:0005524","positive regulation of protein binding ISS, ribosomal large subunit biogenesis ISS, rRNA processing ISS, regulation of protein localization to nucleolus ISS, positive regulation of telomerase activity ISS, ribosome biogenesis ISS","GO:0042273, GO:0006364, GO:0051973, GO:0032092, GO:1904749, GO:0042254"," Acetylation,  Ubl conjugation,  Nucleus, Ribosome biogenesis,  Reference proteome, Nucleotide-binding,  Isopeptide bond, 3D-structure,  ATP-binding,  Repeat,  Phosphoprotein"
Q9EP66,FT,Hydroxycarboxylic acid receptor 2,Mus musculus (Mouse),"cell junction ISO, plasma membrane ISS, integral component of membrane IDA","GO:0005886, GO:0030054, GO:0016021","GTP binding IDA, purinergic nucleotide receptor activity IDA, nicotinic acid receptor activity ISS","GO:0005525, GO:0001614, GO:0070553","negative regulation of lipid catabolic process ISS, positive regulation of adiponectin secretion ISS, positive regulation of neutrophil apoptotic process ISS, neutrophil apoptotic process ISO","GO:0050995, GO:0033031, GO:0070165, GO:0001781","Transmembrane, Membrane,  Transducer,  Receptor,  Transmembrane helix,  Cell membrane,  G-protein coupled receptor, Apoptosis,  Reference proteome,  Disulfide bond,  Phosphoprotein"
Q9JHP7,PLGT2_MOUSE,Protein O-glucosyltransferase 2 {ECO:0000305},Mus musculus (Mouse),"cytosol ISO, endoplasmic reticulum lumen IDA, nucleoplasm ISO, endomembrane system IBA","GO:0005829, GO:0012505, GO:0005788, GO:0005654","UDP-glucosyltransferase activity ISS, glucosyltransferase activity IBA, UDP-xylosyltransferase activity ISS","GO:0035252, GO:0035251, GO:0046527",protein O-linked glycosylation via serine ISS,GO:0018242,"Glycosyltransferase,  Transferase,  Endoplasmic reticulum,  Signal, Alternative splicing,  Glycoprotein,  Reference proteome"
Q9JHZ2,ANKH_MOUSE,Progressive ankylosis protein,Mus musculus (Mouse),"integral component of plasma membrane IDA, integral component of membrane IDA, plasma membrane IDA","GO:0005886, GO:0005887, GO:0016021","inorganic diphosphate transmembrane transporter activity IDA, phosphate ion transmembrane transporter activity IEA, inorganic phosphate transmembrane transporter activity ISO","GO:0005315, GO:0015114, GO:0030504",regulation of bone mineralization IMP,GO:0030500,"Transmembrane, Membrane,  Polymorphism,  Transmembrane helix,  Transport,  Phosphate transport,  Reference proteome"
Q9JIW4,DPOLM_MOUSE,DNA-directed DNA/RNA polymerase mu,Mus musculus (Mouse),nucleus IBA,GO:0005634,"DNA binding IEA, metal ion binding IEA, DNA-directed DNA polymerase activity IBA","GO:0003677, GO:0046872, GO:0003887","somatic hypermutation of immunoglobulin genes IMP, DNA recombination IEA, double-strand break repair via nonhomologous end joining IBA, B cell differentiation IMP","GO:0006303, GO:0030183, GO:0006310, GO:0016446"," Magnesium,  DNA damage, Transferase,  DNA repair,  Nucleus,  DNA recombination,  Reference proteome, DNA-directed DNA polymerase, 3D-structure,  Metal-binding,  Phosphoprotein, Nucleotidyltransferase"
Q9JJU9,CRBB3_MOUSE,Beta-crystallin B3,Mus musculus (Mouse),,,structural constituent of eye lens ISO,GO:0005212,"lens development in camera-type eye IBA, visual perception IBA","GO:0002088, GO:0007601","Acetylation,  Eye lens protein,  Reference proteome,  Repeat"
Q9JJY3,FT,Sphingomyelin phosphodiesterase 3 {ECO:0000305},Mus musculus (Mouse),"cytoplasm ISO, membrane ISO, plasma membrane IDA, extracellular region IEA, Golgi membrane IEA, Golgi cis cisterna IDA, Golgi apparatus IDA","GO:0005737, GO:0005794, GO:0016020, GO:0005886, GO:0005576, GO:0000139, GO:0000137","phosphatidic acid binding IDA, phospholipase activity IBA, phosphatidylserine binding IDA, identical protein binding IPI, sphingomyelin phosphodiesterase activity IDA, neutral sphingomyelin phosphodiesterase activity IDA, metal ion binding IEA","GO:0046872, GO:0004767, GO:0042802, GO:0070300, GO:0004620, GO:0061751, GO:0001786","positive regulation of mitotic nuclear division IGI, lung alveolus development IMP, regulation of hyaluronan biosynthetic process IMP, cellular response to oxidised low-density lipoprotein particle stimulus IMP, positive regulation of nitric oxide biosynthetic process ISO, dentinogenesis IMP, endochondral ossification IMP, dopamine uptake ISO, sphingolipid mediated signaling pathway IDA, regulation of leukocyte migration IMP, cartilage development IDA, cellular response to magnesium ion IDA, artery smooth muscle contraction ISO, polysaccharide transport IMP, signal transduction IMP, protein kinase B signaling IMP, positive regulation of NIK/NF-kappaB signaling ISO, skeletal system development IDA, G1 to G0 transition IMP, regulation of cartilage development IMP, DNA biosynthetic process IMP, collagen metabolic process IMP, cellular response to peptide IMP, multicellular organism growth IDA, negative regulation of cytosolic calcium ion concentration ISO, sphingolipid metabolic process IMP, BMP signaling pathway IDA, cellular response to redox state IMP, positive regulation of ceramide biosynthetic process ISO, platelet-derived growth factor receptor signaling pathway IMP, respiratory system development IMP, ossification IMP, hematopoietic progenitor cell differentiation IMP, positive regulation of smooth muscle cell proliferation IMP, cellular response to reactive oxygen species IMP, regulation of protein phosphorylation IMP, cellular response to tumor necrosis factor IMP, cellular response to hydrogen peroxide IDA, peptide hormone secretion IMP, bone mineralization IDA, sphingomyelin catabolic process IMP, positive regulation of exosomal secretion ISO, lung development IMP, ceramide metabolic process IMP, negative regulation of hyaluronan biosynthetic process IMP, chondrocyte development involved in endochondral bone morphogenesis IMP, bone growth IMP, chondrocyte development IMP, sphingomyelin metabolic process IDA, extracellular matrix assembly IMP, bone development IMP, mitotic nuclear division IMP","GO:0030324, GO:0085029, GO:0070301, GO:0140052, GO:0002685, GO:2000304, GO:0090494, GO:0006684, GO:0070314, GO:0098868, GO:0051481, GO:0030282, GO:0006665, GO:0051216, GO:0006685, GO:0071461, GO:0006672, GO:1901224, GO:0003433, GO:0001501, GO:0002244, GO:0045840, GO:0034614, GO:0035264, GO:1900126, GO:0001932, GO:0061035, GO:0090520, GO:0001503, GO:0032963, GO:0071286, GO:1903543, GO:0045429, GO:0048286, GO:0140014, GO:0015774, GO:0030509, GO:0014824, GO:0048661, GO:0030072, GO:0043491, GO:0097187, GO:0048008, GO:0060541, GO:0060348, GO:0007165, GO:0001958, GO:1900125, GO:0071897, GO:0002063, GO:1901653, GO:0071356"," Magnesium, Hydrolase, Metal-binding,  Lipoprotein,  Palmitate,  Cell membrane,  Lipid metabolism,  Reference proteome,  Golgi apparatus, Cell cycle, Sphingolipid metabolism,  Developmental protein,  Phosphoprotein,  Membrane"
