,Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords,Biological Process Label,Molecular Function Label,Cellular Component Label
1955,Q99KD3,SCMC2_MOUSE,Calcium-binding mitochondrial carrier protein SCaMC-2,Mus musculus (Mouse),"integral component of membrane IEA, mitochondrion IDA, mitochondrial inner membrane IEA","GO:0005743, GO:0005739, GO:0016021","ATP transmembrane transporter activity IBA, calcium ion binding IEA","GO:0005509, GO:0005347","calcium ion transmembrane transport IMP, adipose tissue development IMP, multicellular organism growth IGI, response to activity IMP, camera-type eye development IGI, response to food IMP, ATP metabolic process IMP, cellular respiration IMP, response to dietary excess IMP","GO:0035264, GO:0032094, GO:0002021, GO:0070588, GO:0060612, GO:0046034, GO:0014823, GO:0045333, GO:0043010"," Metal-binding,  Mitochondrion,  Membrane,  Transmembrane, Mitochondrion inner membrane,  Calcium,  Reference proteome, Transmembrane helix, Alternative splicing,  Transport,  Repeat","GO:0032501, GO:0051179, GO:0040007, GO:0050896, GO:0008152, GO:0032502, GO:0009987","GO:0005215, GO:0005488","GO:0016020, GO:0031224, GO:0043226, GO:0005622"
1956,P97952,FT,Sodium channel subunit beta-1,Mus musculus (Mouse),"node of Ranvier IDA, voltage-gated sodium channel complex ISS, T-tubule IDA, intercalated disc IDA, integral component of plasma membrane ISS, sodium channel complex IPI, perikaryon IEA","GO:0033268, GO:0001518, GO:0005887, GO:0043204, GO:0034706, GO:0014704, GO:0030315","voltage-gated sodium channel activity involved in Purkinje myocyte action potential ISO, ion channel binding IBA, voltage-gated sodium channel activity ISO, sodium channel regulator activity ISS, voltage-gated sodium channel activity involved in cardiac muscle cell action potential IMP, voltage-gated ion channel activity IEA, sodium channel inhibitor activity IMP","GO:0017080, GO:0005248, GO:0044325, GO:0005244, GO:0019871, GO:0086062, GO:0086006","membrane depolarization during cardiac muscle cell action potential IMP, regulation of voltage-gated sodium channel activity ISO, positive regulation of neuron projection development IGI, regulation of heart rate by cardiac conduction ISO, regulation of ventricular cardiac muscle cell membrane repolarization IMP, locomotion IMP, positive regulation of sodium ion transport ISO, cardiac muscle contraction ISO, corticospinal neuron axon guidance IMP, cardiac muscle cell action potential involved in contraction ISO, neuronal action potential propagation IMP, membrane depolarization ISO, response to pyrethroid ISO, sodium ion transmembrane transport IMP, axon guidance IMP, regulation of sodium ion transmembrane transporter activity ISO, membrane depolarization during Purkinje myocyte cell action potential ISO, regulation of sodium ion transport ISO, cardiac conduction IMP, regulation of atrial cardiac muscle cell membrane depolarization ISO","GO:0021966, GO:0051899, GO:0007411, GO:0010765, GO:0086047, GO:0086002, GO:0002028, GO:0086091, GO:0040011, GO:1905150, GO:0060048, GO:0061337, GO:0019227, GO:0046684, GO:0010976, GO:0086012, GO:0035725, GO:0060371, GO:0060307, GO:2000649"," Cell projection,  Ion channel,  Membrane, Reference proteome,  Glycoprotein,  Sodium transport, Cell membrane, Immunoglobulin domain,  Ion transport,  Transport,  Sodium channel,  Disulfide bond, Transmembrane,  Transmembrane helix,  Voltage-gated channel,  Signal,  Sodium","GO:0032501, GO:0051179, GO:0050896, GO:0023052, GO:0009987, GO:0065007","GO:0005215, GO:0098772, GO:0005488","GO:0031224, GO:0098796, GO:1990351, GO:0030054"
1957,Q9ER60,FT,Sodium channel protein type 4 subunit alpha,Mus musculus (Mouse),"integral component of plasma membrane ISS, axon IBA, voltage-gated sodium channel complex ISS, plasma membrane IBA","GO:0001518, GO:0030424, GO:0005886, GO:0005887","voltage-gated sodium channel activity IDA, cation channel activity IBA, voltage-gated ion channel activity IEA","GO:0005248, GO:0005261, GO:0005244","membrane depolarization during action potential IBA, cation transport ISO, sodium ion transport IDA, neuronal action potential IBA, regulation of skeletal muscle contraction by action potential ISS, sodium ion transmembrane transport ISO, choline transport ISO, potassium ion transport ISO, regulation of ion transmembrane transport IEA","GO:0015871, GO:0034765, GO:0019228, GO:0006814, GO:0086010, GO:0100001, GO:0035725, GO:0006813, GO:0006812","Membrane, Transport,  Ion channel,  Sodium transport,  Transmembrane,  Glycoprotein, Cell membrane,  Phosphoprotein,  Ion transport,  Reference proteome,  Transmembrane helix,  Disulfide bond,  Voltage-gated channel, Sodium channel,  Sodium,  Repeat","GO:0051179, GO:0065007, GO:0009987",GO:0005215,"GO:0042995, GO:0031224, GO:0098796, GO:1990351, GO:0016020"
1958,Q8R127,SCPDL_MOUSE,Saccharopine dehydrogenase-like oxidoreductase,Mus musculus (Mouse),"lipid droplet ISO, mitochondrion HDA, plasma membrane IBA, midbody ISO","GO:0005739, GO:0005811, GO:0005886, GO:0030496",oxidoreductase activity IEA,GO:0016491,glycolipid biosynthetic process IBA,GO:0009247," Reference proteome,  Oxidoreductase,  Phosphoprotein, Acetylation","GO:0008152, GO:0009987",GO:0003824,"GO:0016020, GO:0043226, GO:0005622"
1959,Q8VCA8,SCRN2_MOUSE,Secernin-2,Mus musculus (Mouse),,,"dipeptidase activity IEA, cysteine-type exopeptidase activity IEA","GO:0016805, GO:0070004",,,Reference proteome,,GO:0003824,
1960,Q8CFE4,SCYL2_MOUSE,SCY1-like protein 2 {ECO:0000305},Mus musculus (Mouse),"Golgi apparatus IEA, clathrin-coated vesicle IEA, perinuclear region of cytoplasm IEA, endosome membrane IEA","GO:0005794, GO:0010008, GO:0030136, GO:0048471","signaling receptor binding ISO, ATP binding IEA, protein kinase activity IEA","GO:0005102, GO:0005524, GO:0004672","positive regulation of receptor internalization ISO, brain development IDA, positive regulation of clathrin-dependent endocytosis ISO, pyramidal neuron development IMP, receptor internalization involved in canonical Wnt signaling pathway ISO, endosome to lysosome transport ISO, negative regulation of canonical Wnt signaling pathway ISO","GO:0002092, GO:2000286, GO:0008333, GO:0007420, GO:0090090, GO:0021860, GO:2000370","Membrane,  Endosome,  Golgi apparatus,  Phosphoprotein,  Reference proteome, Alternative splicing,  Cytoplasmic vesicle","GO:0051179, GO:0008152, GO:0032502, GO:0009987, GO:0065007","GO:0005488, GO:0003824","GO:0016020, GO:0043226, GO:0005622"
1961,O35988,SDC4_MOUSE,Syndecan-4,Mus musculus (Mouse),"costamere ISO, cell surface IDA, focal adhesion ISO, integral component of membrane IEA, membrane raft ISO, extracellular region IEA, Golgi lumen TAS","GO:0005576, GO:0005925, GO:0009986, GO:0045121, GO:0043034, GO:0005796, GO:0016021","identical protein binding ISO, protein kinase C binding ISO, fibronectin binding ISO, thrombospondin receptor activity ISO","GO:0042802, GO:0005080, GO:0070053, GO:0001968","positive regulation of extracellular exosome assembly ISO, positive regulation of exosomal secretion ISO, positive regulation of protein kinase activity ISO, neural tube closure IGI, positive regulation of stress fiber assembly ISO, ureteric bud development IEA, positive regulation of focal adhesion assembly ISO, regulation of fibroblast migration IMP, negative regulation of T cell proliferation ISO, wound healing IGI, inner ear receptor cell stereocilium organization IGI, cell migration IBA","GO:0042130, GO:0016477, GO:0051496, GO:0010762, GO:0042060, GO:0051894, GO:1903543, GO:0060122, GO:0001657, GO:0045860, GO:1903553, GO:0001843"," Membrane,  Transmembrane,  Heparan sulfate,  Proteoglycan,  Reference proteome,  Transmembrane helix, Secreted, Glycoprotein,  Signal","GO:0050896, GO:0040011, GO:0032502, GO:0009987, GO:0065007","GO:0005488, GO:0060089","GO:0016020, GO:0031224, GO:0031974, GO:0030054"
1962,Q6P1D5,FT,Seizure 6-like protein,Mus musculus (Mouse),"integral component of membrane IEA, plasma membrane IEA, neuronal cell body IDA, endoplasmic reticulum membrane IEA, endoplasmic reticulum IDA","GO:0005783, GO:0005789, GO:0005886, GO:0016021, GO:0043025",,,"synapse maturation IGI, cerebellar Purkinje cell layer development IGI, regulation of protein kinase C signaling IGI, adult locomotory behavior IGI","GO:0060074, GO:0008344, GO:0021680, GO:0090036"," Sushi,  Membrane,  Cell membrane,  Reference proteome,  Transmembrane helix,  Disulfide bond, Transmembrane,  Endoplasmic reticulum, Glycoprotein,  Signal, Alternative splicing,  Repeat","GO:0032501, GO:0007610, GO:0032502, GO:0009987, GO:0065007",,"GO:0043226, GO:0031224, GO:0005622, GO:0016020, GO:0044297"
1963,Q9D1M0,SEC13_MOUSE,Protein SEC13 homolog {ECO:0000305},Mus musculus (Mouse),"lysosomal membrane ISS, nucleoplasm ISO, nuclear pore ISO, kinetochore IEA, protein-containing complex ISO, nuclear envelope ISO, Golgi membrane IEA, endoplasmic reticulum ISO, nuclear pore outer ring ISS, endoplasmic reticulum membrane IEA, cytosol ISO, intracellular membrane-bounded organelle ISO, COPII vesicle coat ISO, GATOR2 complex ISO","GO:0005635, GO:0005783, GO:0030127, GO:0005789, GO:0005654, GO:0005765, GO:0005829, GO:0005643, GO:0000776, GO:0000139, GO:0043231, GO:0031080, GO:0061700, GO:0032991","identical protein binding ISO, structural molecule activity IEA","GO:0042802, GO:0005198","positive regulation of TORC1 signaling IEA, mRNA transport IEA, COPII-coated vesicle budding IBA, COPII-coated vesicle cargo loading ISO, protein exit from endoplasmic reticulum IMP, protein localization to plasma membrane ISS, positive regulation of TOR signaling ISO, endoplasmic reticulum to Golgi vesicle-mediated transport ISO","GO:0032008, GO:0090114, GO:0072659, GO:1904263, GO:0051028, GO:0090110, GO:0032527, GO:0006888","Nuclear pore complex,  Membrane, Reference proteome,  Translocation,  Nucleus,  Phosphoprotein,  Protein transport,  Transport,  WD repeat, ER-Golgi transport,  Endoplasmic reticulum,  mRNA transport, Acetylation,  Lysosome,  Cytoplasmic vesicle,  Repeat","GO:0009987, GO:0065007, GO:0051179",GO:0005488,"GO:0043226, GO:0099080, GO:0031975, GO:0005622, GO:0098796, GO:0016020, GO:0140513"
1964,Q9JHW4,SELB_MOUSE,Selenocysteine-specific elongation factor,Mus musculus (Mouse),"mitochondrion HDA, cytosol TAS, nucleus IEA, ribonucleoprotein complex IDA","GO:0005739, GO:0005829, GO:1990904, GO:0005634","GTPase activity IDA, GTP binding IDA, selenocysteine insertion sequence binding IDA, translation elongation factor activity IDA, ribonucleoprotein complex binding IDA, tRNA binding IDA","GO:0000049, GO:0005525, GO:0043021, GO:0003924, GO:0003746, GO:0035368","selenocysteine incorporation IDA, translational elongation IBA","GO:0006414, GO:0001514"," Nucleotide-binding,  Protein biosynthesis, Cytoplasm,  Nucleus,  Methylation,  Reference proteome, Phosphoprotein,  GTP-binding","GO:0008152, GO:0065007, GO:0009987","GO:0045182, GO:0005488, GO:0003824","GO:0043226, GO:0005622"
1965,Q9QUR8,FT,Semaphorin-7A,Mus musculus (Mouse),"anchored component of membrane IEA, extracellular space IBA, integral component of plasma membrane IBA, plasma membrane TAS, external side of plasma membrane IDA","GO:0005887, GO:0005615, GO:0005886, GO:0009897, GO:0031225","chemorepellent activity IBA, semaphorin receptor binding IBA, integrin binding IPI","GO:0005178, GO:0045499, GO:0030215","negative chemotaxis IBA, axon guidance IBA, axon extension IDA, negative regulation of axon extension involved in axon guidance IBA, semaphorin-plexin signaling pathway IBA, positive regulation of ERK1 and ERK2 cascade IDA, positive regulation of cell migration IBA, neural crest cell migration IBA, positive regulation of macrophage cytokine production IDA, integrin-mediated signaling pathway IDA, positive regulation of protein phosphorylation IDA, regulation of inflammatory response IDA, neuron projection development IMP, olfactory lobe development IDA, inflammatory response IEA, positive regulation of axon extension IDA","GO:0007411, GO:0031175, GO:0021988, GO:0048675, GO:0071526, GO:0050919, GO:0030335, GO:0070374, GO:0007229, GO:0001755, GO:0060907, GO:0050727, GO:0006954, GO:0001934, GO:0045773, GO:0048843"," Immunoglobulin domain,  Neurogenesis,  Membrane, Lipoprotein, Cell membrane,  Methylation,  Differentiation,  GPI-anchor,  Reference proteome,  Disulfide bond,  Developmental protein, Glycoprotein, Signal,  Inflammatory response","GO:0040007, GO:0050896, GO:0040011, GO:0032502, GO:0009987, GO:0065007","GO:0005488, GO:0098772","GO:0016020, GO:0031224, GO:0098552"
1966,P28661,SEPT4_MOUSE,Septin-4,Mus musculus (Mouse),"septin complex IDA, sperm flagellum IDA, septin ring IBA, myelin sheath HDA, cell division site IBA, mitochondrion HDA, synaptic vesicle IBA, motile cilium IMP, microtubule cytoskeleton IBA, nucleoplasm ISO, sperm annulus IDA, cell projection IDA","GO:0032153, GO:0005654, GO:0031105, GO:0042995, GO:0097227, GO:0005739, GO:0008021, GO:0015630, GO:0043209, GO:0036126, GO:0005940, GO:0031514","identical protein binding ISO, molecular adaptor activity IBA, GTP binding ISO, GTPase activity ISO, magnesium ion binding ISO","GO:0005525, GO:0042802, GO:0003924, GO:0060090, GO:0000287","regulation of exocytosis IBA, spermatid development IMP, positive regulation of protein ubiquitination ISO, cytoskeleton-dependent cytokinesis IBA, positive regulation of apoptotic process ISO, brain development IMP, sperm capacitation IMP, sperm mitochondrion organization IMP, cellular protein localization IBA, positive regulation of intrinsic apoptotic signaling pathway ISO","GO:2001244, GO:0030382, GO:0007420, GO:0043065, GO:0017157, GO:0048240, GO:0031398, GO:0034613, GO:0061640, GO:0007286"," Cell projection,  Cell cycle,  Mitochondrion, Direct protein sequencing,  Spermatogenesis, Nucleotide-binding,  Cytoskeleton,  Differentiation,  Phosphoprotein,  Reference proteome,  Cell division,  Flagellum, Coiled coil,  Cilium,  Cytoplasm, Alternative splicing,  GTP-binding","GO:0022414, GO:0051179, GO:0032502, GO:0009987, GO:0065007","GO:0005488, GO:0003824","GO:0043226, GO:0042995, GO:0005622"
1967,O55131,SEPT7_MOUSE,Septin-7,Mus musculus (Mouse),"stress fiber ISO, protein-containing complex IDA, cell body IDA, membrane ISO, sperm annulus ISO, glutamatergic synapse ISO, septin cytoskeleton IDA, microtubule cytoskeleton IBA, septin filament array IDA, cell division site IBA, non-motile cilium ISO, axoneme ISS, axon terminus IDA, cleavage furrow IEA, myelin sheath HDA, midbody IEA, septin ring IDA, cell cortex IDA, nucleus ISO, septin complex IDA, neuron projection IDA, synapse IDA, condensed chromosome kinetochore IEA, spindle IEA","GO:0032154, GO:0045202, GO:0043209, GO:0001725, GO:0044297, GO:0005938, GO:0043005, GO:0030496, GO:0097227, GO:0015630, GO:0005634, GO:0000777, GO:0032160, GO:0005930, GO:0032991, GO:0097730, GO:0032156, GO:0032153, GO:0043679, GO:0005819, GO:0031105, GO:0098978, GO:0016020, GO:0005940","identical protein binding ISO, molecular adaptor activity IBA, GTP binding IEA, GTPase activity IBA","GO:0003924, GO:0060090, GO:0005525, GO:0042802","positive regulation of non-motile cilium assembly ISO, cilium assembly ISS, pseudopodium retraction IMP, postsynapse organization ISO, cytoskeleton-dependent cytokinesis IBA, cortical cytoskeleton organization IMP, mitotic cytokinesis IMP, spermatogenesis IEA, cellular protein localization IBA, regulation of embryonic cell shape ISS, collateral sprouting IMP, dendritic spine morphogenesis IMP","GO:0030865, GO:0060997, GO:0016476, GO:0099173, GO:0031270, GO:1902857, GO:0007283, GO:0060271, GO:0048668, GO:0000281, GO:0034613, GO:0061640"," Cell projection,  Cell cycle,  Cilium, Direct protein sequencing,  Spermatogenesis,  Mitosis, Nucleotide-binding,  Kinetochore,  Centromere,  Differentiation,  Phosphoprotein,  Reference proteome,  Cell division, Chromosome,  Flagellum, Acetylation,  Cytoplasm,  Cytoskeleton,  GTP-binding,  Coiled coil","GO:0022414, GO:0051179, GO:0040007, GO:0032502, GO:0009987, GO:0065007","GO:0005488, GO:0003824","GO:0043226, GO:0042995, GO:0042641, GO:0044306, GO:0099080, GO:0005737, GO:0005622, GO:0098793, GO:0032432, GO:0016020, GO:0030054"
1968,Q8CHH9,SEPT8_MOUSE,Septin-8 {ECO:0000305},Mus musculus (Mouse),"septin complex IDA, septin ring IBA, myelin sheath HDA, cell division site IBA, synaptic vesicle membrane IEA, axon IEA, microtubule cytoskeleton IBA, presynapse ISS","GO:0032153, GO:0031105, GO:0030672, GO:0030424, GO:0098793, GO:0015630, GO:0043209, GO:0005940","molecular adaptor activity IBA, GTP binding IEA, GTPase activity IBA, SNARE binding ISO","GO:0003924, GO:0060090, GO:0000149, GO:0005525","regulation of SNARE complex assembly ISS, cytoskeleton-dependent cytokinesis IBA, regulation of intracellular protein transport ISS, cellular protein localization IBA, regulation of protein stability ISS","GO:0031647, GO:0035542, GO:0033157, GO:0034613, GO:0061640"," Cell projection,  Nucleotide-binding, Direct protein sequencing,  Membrane,  Synapse,  Cell junction,  Reference proteome, Phosphoprotein, Coiled coil, Acetylation,  Cytoplasm,  Cytoskeleton,  GTP-binding,  Cytoplasmic vesicle,  Alternative splicing","GO:0051179, GO:0065007, GO:0009987","GO:0005488, GO:0003824","GO:0016020, GO:0043226, GO:0042995, GO:0005622"
